early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,BRBR,BELLRING BRANDS INC,RUSSELL2000,Consumer Staples,78.34,82.0,early_transition,61.8,bullish_above_signal_proxy,100.0,55.25,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
385,DMAC,DIAMEDICA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,60.57,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,94.49,54.15,12.39,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
386,EPC,EDGEWELL PERSONAL CARE,RUSSELL2000,Consumer Staples,60.57,72.0,confirmed_bullish_trend,25.0,bearish_proxy,83.13,51.88,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
387,ACHV,ACHIEVE LIFE SCIENCES INC,NASDAQ+RUSSELL2000,Health Care,60.56,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,55.23,46.3,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
388,CATX,PERSPECTIVE THERAPEUTICS INC,RUSSELL2000,Health Care,60.56,82.0,early_transition,49.8,bullish_below_zero_proxy,55.23,46.3,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
389,NMRK,NEWMARK GROUP INC CLASS A,NASDAQ+RUSSELL2000,Real Estate,60.47,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,55.4,45.33,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
390,RPAY,REPAY HOLDINGS CORP CLASS A,NASDAQ+RUSSELL2000,Financials,60.47,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,55.41,45.33,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
391,UCB,UNITED COMMUNITY BANKS INC,RUSSELL2000,Financials,60.44,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,55.31,45.31,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
392,CDNA,CAREDX INC,NASDAQ+RUSSELL2000,Health Care,60.43,72.0,confirmed_bullish_trend,20.0,fresh_bearish_cross_proxy,86.49,52.55,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
393,CNXN,PC CONNECTION INC,NASDAQ+RUSSELL2000,Information Technology,60.4,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,55.2,45.29,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
394,PRCH,PORCH GROUP INC,NASDAQ+RUSSELL2000,Information Technology,60.4,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,54.25,14.23,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
395,KNTK,KINETIK HOLDINGS INC CLASS A,RUSSELL2000,Energy,60.39,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,55.16,45.28,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
396,CTO,CTO REALTY GROWTH INC,RUSSELL2000,Real Estate,60.37,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,55.1,45.27,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
397,UP,WHEELS UP EXPERIENCE INC CLASS A,RUSSELL2000,Industrials,60.37,82.0,early_transition,61.8,bullish_above_signal_proxy,46.0,43.45,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
398,BOC,BOSTON OMAHA CORP CLASS A,RUSSELL2000,Communication,60.25,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,54.72,45.19,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
399,CVSA,COVISTA INC,RUSSELL2000,Consumer Discretionary,60.25,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,54.73,45.2,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
400,CYH,COMMUNITY HEALTH SYSTEMS INC,RUSSELL2000,Health Care,60.22,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,92.12,53.67,11.95,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.5 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
401,NATR,NATURES SUNSHINE PRODUCTS INC,NASDAQ+RUSSELL2000,Consumer Staples,60.21,82.0,early_transition,49.8,bullish_below_zero_proxy,54.15,46.08,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
402,FIVN,FIVE9 INC,NASDAQ+RUSSELL2000,Information Technology,60.19,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,54.54,45.16,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
403,HQY,HEALTHEQUITY INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,60.17,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,54.02,46.05,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
404,ARL,AMERICAN REALTY INVESTORS INC,RUSSELL2000,Real Estate,60.16,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,54.25,14.46,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
405,MATW,MATTHEWS INTERNATIONAL CORP CLASS,NASDAQ+RUSSELL2000,Consumer Discretionary,60.08,82.0,early_transition,49.8,bullish_below_zero_proxy,54.21,45.09,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
406,OLP,ONE LIBERTY PROPERTIES REIT INC,RUSSELL2000,Real Estate,60.08,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,54.23,45.1,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
407,ICFI,ICF INTERNATIONAL INC,NASDAQ+RUSSELL2000,Industrials,60.04,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,54.11,45.07,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
408,TDC,TERADATA CORP,RUSSELL2000,Information Technology,60.0,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.98,45.05,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
409,MYGN,MYRIAD GENETICS INC,NASDAQ+RUSSELL2000,Health Care,59.94,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,94.63,54.18,13.07,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.8 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
410,MAX,MEDIAALPHA INC CLASS A,RUSSELL2000,Communication,59.94,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,54.25,14.68,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.2 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
411,RARE,ULTRAGENYX PHARMACEUTICAL INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,59.93,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,14.85,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.2 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
412,DEA,EASTERLY GOVERNMENT PROPERTIES INC,RUSSELL2000,Real Estate,59.92,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.72,44.99,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
413,NEOG,NEOGEN CORP,NASDAQ+RUSSELL2000,Health Care,59.9,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.21,45.89,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
414,STC,STEWART INFO SERVICES CORP,RUSSELL2000,Financials,59.88,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.61,44.97,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
415,GTY,GETTY REALTY REIT CORP,RUSSELL2000,Real Estate,59.87,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.58,44.97,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
416,DTIL,PRECISION BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,59.86,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,90.97,53.44,11.93,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.5 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
417,CPK,CHESAPEAKE UTILITIES CORP,RUSSELL2000,Utilities,59.84,82.0,early_transition,49.8,bullish_below_zero_proxy,53.03,45.86,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
418,RXST,RXSIGHT INC,NASDAQ+RUSSELL2000,Health Care,59.83,82.0,early_transition,49.8,bullish_below_zero_proxy,53.0,45.85,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
419,CLMB,CLIMB GLOBAL SOLUTIONS INC,NASDAQ+RUSSELL2000,Information Technology,59.81,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.41,44.93,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
420,POR,PORTLAND GENERAL ELECTRIC,RUSSELL2000,Utilities,59.81,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.96,45.84,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
421,HUBG,HUB GROUP INC CLASS A,NASDAQ+RUSSELL2000,Industrials,59.8,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.37,44.92,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
422,PRDO,PERDOCEO EDUCATION CORP,NASDAQ+RUSSELL2000,Consumer Discretionary,59.8,82.0,early_transition,49.8,bullish_below_zero_proxy,53.38,44.93,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
423,OII,OCEANEERING INTERNATIONAL INC,RUSSELL2000,Energy,59.77,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.29,44.91,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
424,AAMI,ACADIAN ASSET MANAGEMENT INC,RUSSELL2000,Financials,59.76,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.24,44.9,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
425,SLDB,SOLID BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,59.7,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,15.07,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
426,DNLI,DENALI THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,59.69,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,92.39,53.73,12.57,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
427,MGNI,MAGNITE INC,NASDAQ+RUSSELL2000,Communication,59.65,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,99.94,54.24,14.95,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.2 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
428,CLDX,CELLDEX THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,59.64,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,95.51,54.35,13.65,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.9 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
429,DSP,VIANT TECHNOLOGY INC CLASS A,NASDAQ+RUSSELL2000,Information Technology,59.64,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.89,44.83,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
430,NXDT,NEXPOINT DIVERSIFIED REAL ESTATE T,RUSSELL2000,Real Estate,59.64,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.89,44.83,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
431,HROW,HARROW INC,NASDAQ+RUSSELL2000,Health Care,59.62,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,86.0,52.45,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
432,PJT,PJT PARTNERS INC CLASS A,RUSSELL2000,Financials,59.62,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.82,44.81,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
433,ARTV,ARTIVA BIOTHERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,59.6,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,85.95,52.44,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
434,ISSC,INNOVATIVE SOLUTIONS AND SUPPORT I,NASDAQ+RUSSELL2000,Industrials,59.6,82.0,early_transition,49.8,bullish_below_zero_proxy,52.76,44.8,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
435,NRIX,NURIX THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,59.6,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,15.17,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
436,NVAX,NOVAVAX INC,NASDAQ+RUSSELL2000,Health Care,59.6,72.0,confirmed_bullish_trend,49.8,bullish_below_zero_proxy,61.41,47.53,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
437,AFRI,FORAFRIC GLOBAL PLC,NASDAQ+RUSSELL2000,Consumer Staples,59.59,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.28,45.71,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
438,FHTX,FOGHORN THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,59.56,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,15.22,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
439,TALK,TALKSPACE INC,NASDAQ+RUSSELL2000,Health Care,59.52,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.06,45.66,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
440,SNFCA,SECURITY NATIONAL FINANCIAL CORP C,NASDAQ+RUSSELL2000,Financials,59.48,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.41,44.73,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
441,CWK,CUSHMAN AND WAKEFIELD LTD,RUSSELL2000,Real Estate,59.46,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.33,44.72,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
