early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,LILAK,LIBERTY LATIN AMERICA LTD CLASS C,NASDAQ+RUSSELL2000,Communication,80.59,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
501,AMCX,AMC GLOBAL MEDIA INC CLASS A,NASDAQ+RUSSELL2000,Communication,59.81,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.4,44.93,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
502,JMSB,JOHN MARSHALL BANCORP INC,NASDAQ+RUSSELL2000,Financials,59.8,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.37,44.92,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
503,FCBC,FIRST COMMUNITY BANKSHARES INC,NASDAQ+RUSSELL2000,Financials,59.75,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.23,44.9,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
504,XMAX,XMAX INC,NASDAQ+RUSSELL2000,Consumer Discretionary,59.75,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.21,44.89,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
505,AVBP,ARRIVENT BIOPHARMA INC,NASDAQ+RUSSELL2000,Health Care,59.73,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.71,45.79,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
506,OUT,OUTFRONT MEDIA INC,RUSSELL2000,Real Estate,59.72,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.12,44.87,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
507,KFY,KORN FERRY,RUSSELL2000,Industrials,59.71,100.0,fresh_bullish_cross,25.0,bearish_proxy,55.53,45.36,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
508,BKD,BROOKDALE SENIOR LIVING INC,RUSSELL2000,Health Care,59.68,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,84.84,52.22,10.1,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.0 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
509,TRVI,TREVI THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,59.66,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,92.71,53.79,12.71,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
510,ARLO,ARLO TECHNOLOGIES INC,RUSSELL2000,Information Technology,59.64,82.0,early_transition,49.8,bullish_below_zero_proxy,52.88,44.83,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
511,AFRI,FORAFRIC GLOBAL PLC,NASDAQ+RUSSELL2000,Consumer Staples,59.62,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.39,45.73,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
512,CTKB,CYTEK BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,59.62,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.36,45.72,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
513,PRDO,PERDOCEO EDUCATION CORP,NASDAQ+RUSSELL2000,Consumer Discretionary,59.62,82.0,early_transition,49.8,bullish_below_zero_proxy,52.83,44.82,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
514,TALK,TALKSPACE INC,NASDAQ+RUSSELL2000,Health Care,59.58,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.24,45.7,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
515,NXDT,NEXPOINT DIVERSIFIED REAL ESTATE T,RUSSELL2000,Real Estate,59.58,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.71,44.79,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
516,GPRE,GREEN PLAINS INC,NASDAQ+RUSSELL2000,Energy,59.51,82.0,early_transition,49.8,bullish_below_zero_proxy,52.49,44.75,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
517,MFIN,MEDALLION FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,59.51,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.5,44.75,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
518,PRLD,PRELUDE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,59.51,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.04,45.66,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
519,KWY,KINGSWAY CORP,RUSSELL2000,Financials,59.5,82.0,early_transition,49.8,bullish_below_zero_proxy,52.47,44.74,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
520,RCKT,ROCKET PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,59.49,82.0,early_transition,59.55,bullish_above_signal_proxy,80.83,51.42,11.96,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,EMA extension 2.5 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
521,SLDB,SOLID BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,59.49,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,15.29,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
522,KROS,KEROS THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,59.48,82.0,early_transition,49.8,bullish_below_zero_proxy,51.95,45.64,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
523,COMP,COMPASS INC CLASS A,RUSSELL2000,Real Estate,59.46,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,54.25,15.16,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
524,ELDN,ELEDON PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,59.45,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.86,45.62,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
525,GRND,GRINDR INC,RUSSELL2000,Communication,59.45,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,54.25,15.17,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
526,BCAX,BICARA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,59.43,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,15.34,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
527,PRCH,PORCH GROUP INC,NASDAQ+RUSSELL2000,Information Technology,59.42,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,54.25,15.21,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
528,AVO,MISSION PRODUCE INC,NASDAQ+RUSSELL2000,Consumer Staples,59.41,82.0,early_transition,59.55,bullish_above_signal_proxy,76.87,50.62,10.73,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,EMA extension 2.2 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
529,BH,BIGLARI HOLDINGS INCINARY CLASS B,RUSSELL2000,Consumer Discretionary,59.38,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,97.22,53.69,14.33,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
530,TIPT,TIPTREE INC,NASDAQ+RUSSELL2000,Financials,59.37,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.07,44.66,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
531,MNPR,MONOPAR THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,59.3,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,15.47,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
532,NUTX,NUTEX HEALTH INC,NASDAQ+RUSSELL2000,Health Care,59.3,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,97.03,54.66,14.5,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
533,XRN,CHIRON REAL ESTATE INC,RUSSELL2000,Real Estate,59.3,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.86,44.62,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
534,BEAM,BEAM THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,59.26,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.28,45.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
535,EAT,BRINKER INTERNATIONAL INC,RUSSELL2000,Consumer Discretionary,59.23,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,83.81,51.01,10.05,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.0 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
536,PNTG,PENNANT GROUP INC,NASDAQ+RUSSELL2000,Health Care,59.22,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,93.21,53.89,13.31,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.8 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
537,MC,MOELIS CLASS A,RUSSELL2000,Financials,59.18,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.51,44.55,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
538,BWIN,BALDWIN INSURANCE GROUP INC CLASS,NASDAQ+RUSSELL2000,Financials,59.17,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,91.78,52.61,12.75,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
539,NEOG,NEOGEN CORP,NASDAQ+RUSSELL2000,Health Care,59.16,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,50.98,45.45,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
540,NWE,NORTHWESTERN ENERGY GROUP INC,NASDAQ+RUSSELL2000,Utilities,59.15,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,50.94,45.44,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
541,UMH,UMH PROPERTIES INC,RUSSELL2000,Real Estate,59.14,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.38,44.53,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
542,NREF,NEXPOINT REAL ESTATE FINANCE INC,RUSSELL2000,Financials,59.12,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.3,44.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
543,DEI,DOUGLAS EMMETT REIT INC,RUSSELL2000,Real Estate,59.11,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.28,44.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
544,BJRI,BJS RESTAURANTS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,59.1,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,98.05,53.86,14.88,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.2 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
545,IRWD,IRONWOOD PHARMA INC CLASS A,NASDAQ+RUSSELL2000,Health Care,59.1,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,88.26,52.9,11.8,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
546,VCTR,VICTORY CAPITAL HOLDINGS CLASS A I,NASDAQ+RUSSELL2000,Financials,59.1,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.24,44.5,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
547,CXM,SPRINKLR INC CLASS A,RUSSELL2000,Information Technology,59.09,82.0,early_transition,49.8,bullish_below_zero_proxy,51.22,44.49,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
548,VREX,VAREX IMAGING CORP,NASDAQ+RUSSELL2000,Health Care,59.08,82.0,early_transition,49.8,bullish_below_zero_proxy,50.74,45.4,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
549,PRTA,PROTHENA PLC,NASDAQ+RUSSELL2000,Health Care,59.03,82.0,early_transition,49.8,bullish_below_zero_proxy,50.59,45.37,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
550,STRA,STRATEGIC EDUCATION INC,NASDAQ+RUSSELL2000,Consumer Discretionary,59.03,82.0,early_transition,49.8,bullish_below_zero_proxy,51.04,44.46,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
551,SABR,SABRE CORP,NASDAQ+RUSSELL2000,Consumer Discretionary,59.0,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,50.95,44.44,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
552,NNI,NELNET INC CLASS A,RUSSELL2000,Financials,59.0,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,50.95,44.44,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
553,GNK,GENCO SHIPPING AND TRADING LTD,RUSSELL2000,Industrials,58.99,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,50.92,44.43,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
554,BL,BLACKLINE INC,NASDAQ+RUSSELL2000,Information Technology,58.98,82.0,early_transition,49.8,bullish_below_zero_proxy,50.88,44.43,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
555,TRAX,FIRST TRACKS BIOTHERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,58.96,82.0,early_transition,61.8,bullish_above_signal_proxy,41.27,43.5,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
556,NVCR,NOVOCURE LTD,NASDAQ+RUSSELL2000,Health Care,58.95,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,33.96,42.04,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
557,CURI,CURIOSITYSTREAM INC CLASS A,NASDAQ+RUSSELL2000,Communication,58.93,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,34.37,41.12,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
