early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
378,MGM,MGM Resorts,SPX,Consumer Discretionary,36.14,35.0,mixed_sideways,25.0,bearish_proxy,43.19,42.89,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
379,CHD,Church & Dwight,SPX,Consumer Staples,36.09,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,46.38,44.53,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
380,EQT,EQT Corporation,SPX,Energy,36.08,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.4,42.73,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
381,A,Agilent Technologies,SPX,Health Care,36.06,35.0,mixed_sideways,25.0,bearish_proxy,42.5,43.75,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
382,CPRT,Copart,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,36.01,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.2,42.69,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
383,WDC,Western Digital,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,36.0,35.0,mixed_sideways,25.0,bearish_proxy,42.77,42.8,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
384,CHTR,Charter Communications,NASDAQ+NASDAQ500+SPX,Communication Services,35.98,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.1,42.67,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
385,PSKY,Paramount Skydance Corporation,NASDAQ+NASDAQ200+SPX,Communication Services,35.83,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.65,42.58,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
386,NEM,Newmont,SPX,Materials,35.73,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.35,42.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
387,BSX,Boston Scientific,SPX,Health Care,35.68,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.13,46.58,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
388,APA,APA Corporation,NASDAQ+NASDAQ500+SPX,Energy,35.62,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.99,42.45,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
389,SNDK,Sandisk,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,35.61,35.0,mixed_sideways,25.0,bearish_proxy,41.57,42.56,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
390,XOM,ExxonMobil,SPX,Energy,35.52,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.69,42.39,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
391,ARE,Alexandria Real Estate Equities,SPX,Real Estate,35.44,35.0,mixed_sideways,25.0,bearish_proxy,41.06,42.46,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
392,CSCO,Cisco,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,35.39,35.0,mixed_sideways,25.0,bearish_proxy,39.33,45.62,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
393,TTD,Trade Desk (The),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,35.34,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.17,42.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
394,ZTS,Zoetis,SPX,Health Care,35.24,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.41,43.13,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
395,CVNA,Carvana,SPX,Consumer Discretionary,35.18,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.67,42.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
396,INTU,Intuit,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,35.0,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.13,42.08,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
397,NFLX,Netflix,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,34.92,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.9,42.03,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
398,MSFT,Microsoft,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,34.91,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.86,42.02,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
399,SOLV,Solventum,SPX,Health Care,34.74,35.0,mixed_sideways,25.0,bearish_proxy,38.49,42.95,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
400,GLW,Corning Inc.,SPX,Information Technology,34.73,35.0,mixed_sideways,25.0,bearish_proxy,38.91,42.03,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
401,PTC,PTC Inc.,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,34.52,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.68,41.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
402,VRSN,Verisign,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,34.29,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.97,41.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
403,ADSK,Autodesk,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,34.23,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.81,41.61,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
404,CRM,Salesforce,SPX,Information Technology,33.45,15.0,bearish_transition,49.8,bullish_below_zero_proxy,34.44,41.14,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
405,LDOS,Leidos,SPX,Industrials,33.25,15.0,bearish_transition,49.8,bullish_below_zero_proxy,33.82,41.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
406,ADBE,Adobe Inc.,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,33.2,15.0,bearish_transition,49.8,bullish_below_zero_proxy,33.66,40.98,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
407,DRI,Darden Restaurants,SPX,Consumer Discretionary,33.09,15.0,bearish_transition,25.0,bearish_proxy,52.14,44.68,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
408,FDXF,FedEx Freight,SPX,Industrials,33.03,35.0,mixed_sideways,25.0,bearish_proxy,33.77,41.0,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
409,ETN,Eaton Corporation,SPX,Industrials,32.95,15.0,bearish_transition,25.0,bearish_proxy,48.98,50.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
410,CMI,Cummins,SPX,Industrials,32.9,15.0,bearish_transition,25.0,bearish_proxy,49.96,47.74,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
411,STX,Seagate Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,32.61,35.0,mixed_sideways,25.0,bearish_proxy,32.48,40.75,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
412,HPQ,HP Inc.,SPX,Information Technology,32.58,35.0,mixed_sideways,25.0,bearish_proxy,32.39,40.73,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
413,DLR,Digital Realty,SPX,Real Estate,32.53,15.0,bearish_transition,25.0,bearish_proxy,49.07,47.06,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
414,ECHO,EchoStar,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,32.39,15.0,bearish_transition,25.0,bearish_proxy,50.0,44.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
415,CSGP,CoStar Group,NASDAQ+NASDAQ500+SPX,Real Estate,32.35,15.0,bearish_transition,49.8,bullish_below_zero_proxy,31.11,40.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
416,TAP,Molson Coors Beverage Company,SPX,Consumer Staples,32.34,15.0,bearish_transition,25.0,bearish_proxy,49.4,45.13,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
417,DOV,Dover Corporation,SPX,Industrials,32.14,15.0,bearish_transition,25.0,bearish_proxy,49.25,44.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
418,JCI,Johnson Controls,SPX,Industrials,31.86,15.0,bearish_transition,25.0,bearish_proxy,48.39,43.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
419,T,AT&T,SPX,Communication Services,31.8,15.0,bearish_transition,25.0,bearish_proxy,48.21,43.89,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
420,VZ,Verizon,SPX,Communication Services,31.77,15.0,bearish_transition,25.0,bearish_proxy,48.13,43.88,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
421,HUBB,Hubbell Incorporated,SPX,Industrials,31.74,15.0,bearish_transition,25.0,bearish_proxy,48.04,43.86,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
422,WAB,Wabtec,SPX,Industrials,31.72,15.0,bearish_transition,25.0,bearish_proxy,46.38,47.03,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
423,EMR,Emerson Electric,SPX,Industrials,31.7,15.0,bearish_transition,25.0,bearish_proxy,45.18,49.29,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
424,FOXA,Fox Corporation (Class A),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,31.41,15.0,bearish_transition,49.8,bullish_below_zero_proxy,28.24,39.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
425,WBD,Warner Bros. Discovery,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,31.39,15.0,bearish_transition,25.0,bearish_proxy,46.97,43.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
426,ADI,Analog Devices,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,31.37,15.0,bearish_transition,25.0,bearish_proxy,43.97,49.54,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
427,DIS,Walt Disney Company (The),SPX,Communication Services,31.18,15.0,bearish_transition,25.0,bearish_proxy,46.33,43.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
428,CRH,CRH plc,SPX,Materials,31.11,15.0,bearish_transition,25.0,bearish_proxy,46.12,43.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
429,NVDA,Nvidia,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,31.05,15.0,bearish_transition,25.0,bearish_proxy,42.98,49.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
430,CEG,Constellation Energy,NASDAQ+NASDAQ200+NASDAQ500+SPX,Utilities,31.02,15.0,bearish_transition,25.0,bearish_proxy,45.41,44.33,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
431,FOX,Fox Corporation (Class B),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,31.0,15.0,bearish_transition,49.8,bullish_below_zero_proxy,27.01,39.65,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
432,ORLY,O’Reilly Automotive,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,30.99,15.0,bearish_transition,25.0,bearish_proxy,45.75,43.4,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
433,CTSH,Cognizant,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,30.9,15.0,bearish_transition,49.8,bullish_below_zero_proxy,26.72,39.59,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
434,WMT,Walmart,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,30.88,15.0,bearish_transition,25.0,bearish_proxy,44.97,44.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
435,EL,Estée Lauder Companies (The),SPX,Consumer Staples,30.86,15.0,bearish_transition,25.0,bearish_proxy,44.92,44.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
436,NXPI,NXP Semiconductors,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,30.83,15.0,bearish_transition,25.0,bearish_proxy,42.32,49.21,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
437,IT,Gartner,SPX,Information Technology,30.82,15.0,bearish_transition,49.8,bullish_below_zero_proxy,26.47,39.54,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
438,EQIX,Equinix,NASDAQ+NASDAQ500+SPX,Real Estate,30.8,15.0,bearish_transition,25.0,bearish_proxy,43.82,46.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
439,MDLZ,Mondelez International,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,30.66,15.0,bearish_transition,25.0,bearish_proxy,44.3,44.11,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
440,IVZ,Invesco,SPX,Financials,30.62,15.0,bearish_transition,25.0,bearish_proxy,44.64,43.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
441,ACN,Accenture,SPX,Information Technology,30.6,15.0,bearish_transition,49.8,bullish_below_zero_proxy,25.79,39.41,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
442,STZ,Constellation Brands,SPX,Consumer Staples,30.41,15.0,bearish_transition,25.0,bearish_proxy,43.55,43.96,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
443,PWR,Quanta Services,SPX,Industrials,30.3,15.0,bearish_transition,25.0,bearish_proxy,43.68,42.99,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
444,APO,Apollo Global Management,SPX,Financials,30.14,15.0,bearish_transition,25.0,bearish_proxy,43.2,42.89,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
445,KEYS,Keysight Technologies,SPX,Information Technology,30.05,15.0,bearish_transition,25.0,bearish_proxy,41.33,46.02,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
446,Q,Qnity Electronics,SPX,Information Technology,30.02,15.0,bearish_transition,25.0,bearish_proxy,39.87,48.72,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
447,EME,Emcor,SPX,Industrials,29.98,15.0,bearish_transition,25.0,bearish_proxy,42.72,42.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
448,TJX,TJX Companies,SPX,Consumer Discretionary,29.95,15.0,bearish_transition,25.0,bearish_proxy,42.61,42.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
449,DECK,Deckers Brands,SPX,Consumer Discretionary,29.92,15.0,bearish_transition,25.0,bearish_proxy,42.53,42.76,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
450,PFE,Pfizer,SPX,Health Care,29.89,15.0,bearish_transition,25.0,bearish_proxy,41.97,43.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
451,TKO,TKO Group Holdings,SPX,Communication Services,29.81,15.0,bearish_transition,25.0,bearish_proxy,42.19,42.69,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
452,FANG,Diamondback Energy,NASDAQ+NASDAQ200+NASDAQ500+SPX,Energy,29.7,15.0,bearish_transition,25.0,bearish_proxy,41.87,42.62,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
453,ROST,Ross Stores,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,29.46,15.0,bearish_transition,25.0,bearish_proxy,41.13,42.48,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
454,VICI,Vici Properties,SPX,Real Estate,29.37,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,44.66,43.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
455,MOS,Mosaic Company (The),SPX,Materials,29.34,15.0,bearish_transition,25.0,bearish_proxy,40.77,42.4,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
456,BKR,Baker Hughes,NASDAQ+NASDAQ200+NASDAQ500+SPX,Energy,29.33,15.0,bearish_transition,25.0,bearish_proxy,39.14,45.58,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
457,WY,Weyerhaeuser,SPX,Real Estate,29.19,15.0,bearish_transition,25.0,bearish_proxy,40.3,42.31,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
458,FDX,FedEx,SPX,Industrials,29.11,15.0,bearish_transition,25.0,bearish_proxy,40.08,42.27,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
459,WYNN,Wynn Resorts,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,29.07,15.0,bearish_transition,25.0,bearish_proxy,39.96,42.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
460,ARES,Ares Management,SPX,Financials,29.05,15.0,bearish_transition,25.0,bearish_proxy,39.89,42.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
461,GM,General Motors,SPX,Consumer Discretionary,29.0,15.0,bearish_transition,25.0,bearish_proxy,39.74,42.2,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
462,CCL,Carnival Corporation,SPX,Consumer Discretionary,28.99,15.0,bearish_transition,25.0,bearish_proxy,39.69,42.19,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
463,IRM,Iron Mountain,SPX,Real Estate,28.99,15.0,bearish_transition,25.0,bearish_proxy,39.7,42.19,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
464,LEN,Lennar,SPX,Consumer Discretionary,28.84,15.0,bearish_transition,25.0,bearish_proxy,39.24,42.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
465,MCHP,Microchip Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,28.75,15.0,bearish_transition,25.0,bearish_proxy,36.01,47.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
466,FCX,Freeport-McMoRan,SPX,Materials,28.73,15.0,bearish_transition,25.0,bearish_proxy,38.93,42.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
467,SNPS,Synopsys,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,28.69,15.0,bearish_transition,25.0,bearish_proxy,38.8,42.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
468,LVS,Las Vegas Sands,SPX,Consumer Discretionary,28.42,15.0,bearish_transition,25.0,bearish_proxy,37.99,41.85,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
469,HON,Honeywell Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,28.32,15.0,bearish_transition,25.0,bearish_proxy,37.67,41.78,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
470,HAS,Hasbro,NASDAQ+NASDAQ500+SPX,Consumer Discretionary,28.15,15.0,bearish_transition,25.0,bearish_proxy,37.16,41.68,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
471,NUE,Nucor,SPX,Materials,27.88,15.0,bearish_transition,25.0,bearish_proxy,36.34,41.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
472,TEL,TE Connectivity,SPX,Information Technology,27.84,15.0,bearish_transition,25.0,bearish_proxy,36.22,41.49,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
473,F,Ford Motor Company,SPX,Consumer Discretionary,27.7,15.0,bearish_transition,25.0,bearish_proxy,35.81,41.41,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
474,ODFL,Old Dominion,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,27.24,15.0,bearish_transition,25.0,bearish_proxy,34.41,41.13,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
475,HAL,Halliburton,SPX,Energy,27.15,15.0,bearish_transition,25.0,bearish_proxy,32.54,44.26,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
476,GNRC,Generac,SPX,Industrials,26.89,15.0,bearish_transition,25.0,bearish_proxy,30.62,46.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
477,TER,Teradyne,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,26.86,15.0,bearish_transition,25.0,bearish_proxy,30.28,46.81,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
478,SLB,Schlumberger,SPX,Energy,26.56,15.0,bearish_transition,25.0,bearish_proxy,30.75,43.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
