early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,BRBR,BELLRING BRANDS INC,RUSSELL2000,Consumer Staples,77.96,82.0,early_transition,61.8,bullish_above_signal_proxy,98.86,55.02,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
86,SRRK,SCHOLAR ROCK HOLDING CORP,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.44,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.05,49.86,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
87,ARQT,ARCUTIS BIOTHERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,66.43,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.02,49.85,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
88,VRDN,VIRIDIAN THERAPEUTICS ORS INC,NASDAQ+RUSSELL2000,Health Care,66.34,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.74,49.8,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
89,HNI,HNI CORP,RUSSELL2000,Industrials,66.3,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.06,48.86,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
90,UTI,UNIVERSAL TECHNICAL INSTITUTE INC,RUSSELL2000,Consumer Discretionary,66.28,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.0,48.85,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
91,JRVR,JAMES RIVER GROUP HOLDINGS INC,NASDAQ+RUSSELL2000,Financials,66.27,82.0,early_transition,61.8,bullish_above_signal_proxy,63.88,47.03,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
92,ATEC,ALPHATEC HOLDNGS INC,NASDAQ+RUSSELL2000,Health Care,66.26,82.0,early_transition,61.8,bullish_above_signal_proxy,63.4,47.93,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
93,OCUL,OCULAR THERAPEUTIX INC,NASDAQ+RUSSELL2000,Health Care,66.24,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.44,49.74,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
94,ASMB,ASSEMBLY BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,66.2,82.0,early_transition,61.8,bullish_above_signal_proxy,63.23,47.9,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
95,PSFE,PAYSAFE LTD,RUSSELL2000,Financials,66.14,82.0,early_transition,61.8,bullish_above_signal_proxy,63.49,46.95,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
96,AVIR,ATEA PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,66.0,82.0,early_transition,61.8,bullish_above_signal_proxy,62.6,47.77,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
97,STGW,STAGWELL INC CLASS A,NASDAQ+RUSSELL2000,Communication,65.99,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.14,48.68,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
98,WNC,WABASH NATIONAL CORP,RUSSELL2000,Industrials,65.99,72.0,confirmed_bullish_trend,25.0,bearish_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
99,KROS,KEROS THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,65.98,82.0,early_transition,61.8,bullish_above_signal_proxy,62.55,47.76,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
100,OI,O I GLASS INC,RUSSELL2000,Materials,65.91,82.0,early_transition,61.8,bullish_above_signal_proxy,62.8,46.81,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
101,KOD,KODIAK SCIENCES INC,NASDAQ+RUSSELL2000,Health Care,65.87,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.31,49.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
102,SYRE,SPYRE THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,65.73,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.88,49.43,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
103,NESR,NATIONAL ENERGY SERVICES REUNITED,NASDAQ+NASDAQ500+RUSSELL2000,Energy,65.69,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.22,48.49,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
104,VIA,VIA TRANSPORTATION INC CLASS A,RUSSELL2000,Information Technology,65.64,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.08,48.47,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
105,ROOT,ROOT INC CLASS A,NASDAQ+RUSSELL2000,Financials,65.6,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.95,48.44,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
106,EE,EXCELERATE ENERGY INC CLASS A,RUSSELL2000,Energy,65.6,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.94,48.44,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
107,NAVN,NAVAN INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,65.59,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.91,48.43,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
108,WERN,WERNER ENTERPRISES INC,NASDAQ+RUSSELL2000,Industrials,65.57,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,50.39,44.33,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
109,JANX,JANUX THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,65.48,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.14,49.28,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
110,WWW,WOLVERINE WORLD WIDE INC,RUSSELL2000,Consumer Discretionary,65.47,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,50.1,44.27,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
111,CSTL,CASTLE BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,65.43,82.0,early_transition,61.8,bullish_above_signal_proxy,60.88,47.43,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
112,APAM,ARTISAN PARTNERS ASSET MANAGEMENT,RUSSELL2000,Financials,65.43,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,54.08,45.07,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
113,USPH,US PHYSICAL THERAPY INC,RUSSELL2000,Health Care,65.43,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.98,49.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
114,COTY,COTY INC CLASS A,RUSSELL2000,Consumer Staples,65.41,82.0,early_transition,61.8,bullish_above_signal_proxy,60.81,47.41,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
115,EYPT,EYEPOINT INC,NASDAQ+RUSSELL2000,Health Care,65.38,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.83,49.22,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
116,PLX,PROTALIX BIOTHERAPEUTICS INC,RUSSELL2000,Health Care,65.33,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.69,49.19,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
117,UTZ,UTZ BRANDS INC CLASS A,RUSSELL2000,Consumer Staples,65.31,82.0,early_transition,61.8,bullish_above_signal_proxy,60.52,47.35,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
118,ADMA,ADMA BIOLOGICS INC,NASDAQ+RUSSELL2000,Health Care,65.27,82.0,early_transition,61.8,bullish_above_signal_proxy,60.4,47.33,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
119,CLYM,CLIMB BIO INC,NASDAQ+RUSSELL2000,Health Care,65.2,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.27,49.1,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
120,TRUP,TRUPANION INC,NASDAQ+RUSSELL2000,Financials,65.15,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.58,48.17,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
121,GRAL,GRAIL INC,NASDAQ+RUSSELL2000,Health Care,65.11,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.02,49.05,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
122,ARLO,ARLO TECHNOLOGIES INC,RUSSELL2000,Information Technology,65.09,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,53.04,44.86,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
123,DOUG,DOUGLAS ELLIMAN INC,RUSSELL2000,Real Estate,65.09,82.0,early_transition,61.8,bullish_above_signal_proxy,60.32,46.31,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
124,KREF,KKR REAL ESTATE FINANCE INC TRUST,RUSSELL2000,Financials,65.08,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,48.92,44.03,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
125,BKTI,BK TECHNOLOGIES CORP,RUSSELL2000,Information Technology,65.03,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,52.85,44.82,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
126,SPT,SPROUT SOCIAL INC CLASS A,NASDAQ+RUSSELL2000,Information Technology,65.02,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.18,48.09,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
127,PENG,PENGUIN SOLUTIONS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,64.95,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.99,48.05,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
128,VYX,NCR VOYIX CORP,RUSSELL2000,Information Technology,64.95,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.97,48.04,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
129,WLY,JOHN WILEY AND SONS INC CLASS A,RUSSELL2000,Communication,64.94,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.94,48.04,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
130,CMDB,COSTAMARE BULKERS HOLDINGS LTD,RUSSELL2000,Industrials,64.92,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.9,48.03,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
131,MAN,MANPOWER INC,RUSSELL2000,Industrials,64.88,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.75,48.0,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
132,PRTA,PROTHENA PLC,NASDAQ+RUSSELL2000,Health Care,64.85,82.0,early_transition,61.8,bullish_above_signal_proxy,59.12,47.07,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
133,GYRE,GYRE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,64.77,82.0,early_transition,61.8,bullish_above_signal_proxy,58.88,47.03,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
134,NUVB,NUVATION BIO INC CLASS A,RUSSELL2000,Health Care,64.72,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.82,48.81,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
135,IBP,INSTALLED BUILDING PRODUCTS INC,RUSSELL2000,Consumer Discretionary,64.71,82.0,early_transition,61.8,bullish_above_signal_proxy,59.17,46.08,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
136,OFIX,ORTHOFIX MEDICAL INC,NASDAQ+RUSSELL2000,Health Care,64.65,82.0,early_transition,49.8,bullish_below_zero_proxy,67.62,48.77,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
137,RDNT,RADNET INC,NASDAQ+RUSSELL2000,Health Care,64.63,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.55,48.76,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
138,QDEL,QUIDELORTHO CORP,NASDAQ+RUSSELL2000,Health Care,64.6,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.46,48.74,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
139,DNTH,DIANTHUS THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,64.57,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.36,48.72,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
140,NCNO,NCINO INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,64.55,82.0,early_transition,61.8,bullish_above_signal_proxy,58.66,45.98,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
141,OCGN,OCUGEN INC,NASDAQ+RUSSELL2000,Health Care,64.54,82.0,early_transition,61.8,bullish_above_signal_proxy,58.2,46.89,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
142,PRAA,PRA GROUP INC,NASDAQ+RUSSELL2000,Financials,64.43,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.4,47.73,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
143,USNA,USANA HEALTH SCIENCES INC,RUSSELL2000,Consumer Staples,64.43,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,66.95,48.64,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
144,INNV,INNOVAGE HOLDING CORP,NASDAQ+RUSSELL2000,Health Care,64.41,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,10.36,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
145,UA,UNDER ARMOUR INC CLASS C,RUSSELL2000,Consumer Discretionary,64.4,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.31,47.71,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
