current_rank,ticker,name,sector,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
821,CTBI,COMMUNITY TRUST BANCORP INC,Financials,821,68.96,,1122,68.91,0.0007255840951965187
822,ITIC,INVESTORS TITLE,Financials,822,258.61,,662,258.3,0.0012001548586915156
823,BY,BYLINE BANCORP INC,Financials,823,35.48,,426,35.61,-0.0036506599269868767
824,MATX,MATSON INC,Industrials,824,196.83,,1367,197.58,-0.0037959307622228433
825,LGN,LEGENCE CORP CLASS A,Industrials,825,88.2,,880,89.0,-0.008988764044943753
826,AWR,AMERICAN STATES WATER,Utilities,826,77.66,,1191,77.62,0.0005153311002317196
827,PDLB,PONCE FINANCIAL GROUP INC,Financials,827,19.33,,608,19.29,0.0020736132711249855
828,CNS,COHEN & STEERS INC,Financials,828,75.61,,852,75.28,0.004383634431455841
829,ELDN,ELEDON PHARMACEUTICALS INC,Health Care,829,3.81,,24,4.135,-0.07859733978234573
830,BULL,WEBULL CORP CLASS A,Financials,830,6.86,,638,6.98,-0.017191977077363862
831,FFIN,FIRST FINANCIAL BANKSHARES INC,Financials,831,33.09,,1233,33.215,-0.0037633599277434593
832,CBU,COMMUNITY FINANCIAL SYSTEM INC,Financials,832,63.5,,1284,63.435,0.001024670922991966
833,GKOS,GLAUKOS CORP,Health Care,833,131.19,,586,131.02,0.0012975118302547273
834,ASTH,ASTRANA HEALTH INC,Health Care,834,39.59,,782,39.97,-0.00950713034776074
835,HNST,THE HONEST COMPANY INC,Consumer Staples,835,3.48,,214,3.455,0.00723589001447178
836,COFS,CHOICEONE FINANCIAL SERVICES INC,Financials,836,32.08,,1398,32.14,-0.0018668326073429942
837,GOLF,ACUSHNET HOLDINGS CORP,Consumer Discretionary,837,107.09,,1071,106.805,0.0026684144000748145
838,FSP,FRANKLIN STREET PROPERTIES REIT CO,Real Estate,838,0.5555,,230,0.5491,0.011655436168275246
839,HFWA,HERITAGE FINANCIAL CORP,Financials,839,28.08,,1121,28.17,-0.0031948881789138905
840,SHO,SUNSTONE HOTEL INVESTORS REIT INC,Real Estate,840,11.86,,981,11.935,-0.006284038542103132
841,MRBK,MERIDIAN CORP,Financials,841,19.18,,654,19.28,-0.005186721991701337
842,POWW,OUTDOOR HOLDING,Consumer Discretionary,842,2.21,,85,2.115,0.044917257683215084
843,PRME,PRIME MEDICINE INC,Health Care,843,3.37,,1142,3.5,-0.037142857142857144
844,SITM,SITIME CORP,Information Technology,844,753.12,,959,745.07,0.0108043539533198
845,AVR,ANTERIS TECHNOLOGIES GLOBAL CORP,Health Care,845,9.59,,527,9.5855,0.0004694590788170139
846,PECO,PHILLIPS EDISON AND COMPANY INC,Real Estate,846,41.09,,1232,41.3,-0.005084745762711673
847,SKYT,SKYWATER TECHNOLOGY INC,Information Technology,847,37.33,,717,37.79,-0.01217253241598304
848,PLOW,DOUGLAS DYNAMICS INC,Industrials,848,49.88,,887,50.05,-0.003396603396603304
849,BPRN,PRINCETON BANCORP INC,Financials,849,36.94,,886,37.06,-0.0032379924446843678
850,FNLC,FIRST BANCORP INC,Financials,850,33.12,,268,33.24,-0.00361010830324926
851,BLX,BANCO LATINOAMERICANO DE COMERCIO,Financials,851,60.96,,355,60.875,0.0013963039014373013
852,ACEL,ACCEL ENTERTAINMENT INC CLASS A,Consumer Discretionary,852,12.79,,347,12.875,-0.0066019417475728925
853,MXCT,MAXCYTE INC,Health Care,853,1.18,,809,1.185,-0.0042194092827004814
854,ALX,ALEXANDERS REIT INC,Real Estate,854,261.89,,798,262.06,-0.0006487064031138745
855,SMHI,SEACOR MARINE HOLDINGS INC,Energy,855,7.93,,1626,7.465,0.062290689886135286
856,MCBS,METROCITY BANKSHARES INC,Financials,856,34.16,,722,34.36,-0.005820721769499548
857,LIVN,LIVANOVA PLC,Health Care,857,78.71,,179,79.065,-0.004489976601530388
858,CRCT,CRICUT INC CLASS A,Consumer Discretionary,858,4.37,,132,4.38,-0.0022831050228310223
859,HBCP,HOME BANCORP INC,Financials,859,66.31,,920,66.22,0.0013591060102688957
860,VIAV,VIAVI SOLUTIONS INC,Information Technology,860,52.94,,1748,52.57,0.007038234734639381
861,VCTR,VICTORY CAPITAL HOLDINGS CLASS A I,Financials,861,87.19,,760,86.88,0.003568139963167516
862,ENVA,ENOVA INTERNATIONAL INC,Financials,862,204.74,,1087,204.09,0.0031848694203537864
863,AVAH,AVEANNA HEALTHCARE HOLDINGS INC,Health Care,863,7.92,,475,7.935,-0.001890359168241873
864,LINC,LINCOLN EDUCATIONAL SERVICES CORP,Consumer Discretionary,864,49.33,,582,48.98,0.007145773785218523
865,GFF,GRIFFON CORP,Industrials,865,89.43,,854,90.8,-0.015088105726872136
866,MOV,MOVADO GROUP INC,Consumer Discretionary,866,39.25,,1397,39.13,0.003066700741119366
867,CHCO,CITY HOLDING,Financials,867,127.82,,786,128.34,-0.004051737572074221
868,BGC,BGC GROUP INC CLASS A,Financials,868,12.08,,783,12.1101,-0.002485528608351606
869,PRM,PERIMETER SOLUTIONS INC,Materials,869,37.43,,995,36.875,0.015050847457627192
870,MTX,MINERALS TECHNOLOGIES INC,Materials,870,77.16,,185,77.9725,-0.010420340504665115
871,WD,WALKER & DUNLOP INC,Financials,871,51.58,,461,51.09,0.009590917987864378
872,OMDA,OMADA HEALTH INC,Health Care,872,17.98,,731,18.095,-0.006355346780878568
873,PEBK,PEOPLES BANCORP OF NORTH CAROLINA,Financials,873,42.9,,1082,42.63,0.006333567909922566
874,MD,PEDIATRIX MEDICAL GROUP INC,Health Care,874,23.52,,556,23.79,-0.011349306431273631
875,XHR,XENIA HOTELS RESORTS REIT INC,Real Estate,875,20.1,,1046,20.3,-0.009852216748768461
876,AMBP,ARDAGH METAL PACKAGING SA,Materials,876,4.5,,499,4.5,0.0
877,GDOT,GREEN DOT CORP CLASS A,Financials,877,12.92,,1291,12.855,0.005056398288603603
878,SLAB,SILICON LABORATORIES INC,Information Technology,878,219.78,,719,219.88,-0.00045479352374022675
879,BANF,BANCFIRST CORP,Financials,879,111.34,,765,111.63,-0.002597867956642408
880,BANR,BANNER CORP,Financials,880,65.54,,1342,65.6,-0.0009146341463412977
881,HZO,MARINEMAX INC,Consumer Discretionary,881,34.83,,773,34.65,0.0051948051948051965
882,FRPH,FRP HOLDINGS INC,Real Estate,882,23.84,,724,23.81,0.0012599748005039935
883,CPRI,CAPRI HOLDINGS LTD,Consumer Discretionary,883,19.46,,360,19.605,-0.007396072430502443
884,OLPX,OLAPLEX HOLDINGS INC,Consumer Staples,884,2.06,,780,2.055,0.0024330900243307862
885,LFST,LIFESTANCE HEALTH GROUP INC,Health Care,885,9.205,,875,9.03,0.019379844961240345
886,UCB,UNITED COMMUNITY BANKS INC,Financials,886,33.38,,1229,33.355,0.00074951281666924
887,SENEA,SENECA FOODS CORP CLASS A,Consumer Staples,887,156.46,,725,156.61,-0.0009577932443650683
888,HLIO,HELIOS TECHNOLOGIES INC,Industrials,888,92.41,,650,91.385,0.011216282759752616
889,UNFI,UNITED NATURAL FOODS INC,Consumer Staples,889,51.02,,519,51.95,-0.017901828681424425
890,CARE,CARTER BANKSHARES INC,Financials,890,31.52,,847,31.385,0.0043014178747808884
891,AGL,AGILON HEALTH,Health Care,891,113.11,,1334,113.92,-0.007110252808988804
892,CLAR,CLARUS CORP,Consumer Discretionary,892,3.02,,106,3.06,-0.013071895424836666
893,SYBT,STOCK YARDS BANCORP INC,Financials,893,73.35,,797,73.8225,-0.0064004876562024915
894,ELMD,ELECTROMED INC,Health Care,894,38.4,,733,38.31,0.002349256068911343
895,FENC,FENNEC PHARMACEUTICALS INC,Health Care,895,9.53,,879,9.33,0.02143622722400851
896,BNL,BROADSTONE NET LEASE INC,Real Estate,896,20.75,,1283,20.845,-0.004557447829215633
897,PKBK,PARKE BANCORP INC,Financials,897,31.89,,770,31.665,0.00710563713879675
898,KGS,KODIAK GAS SERVICES INC,Energy,898,70.72,,1294,70.14,0.008269175933846462
899,CBFV,CB FINANCIAL SERVICES INC,Financials,899,35.35,,223,36.15,-0.022130013831258566
900,BBNX,BETA BIONICS INC,Health Care,900,13.7,,165,13.74,-0.0029112081513829047
901,SYNA,SYNAPTICS INC,Information Technology,901,143.79,,685,143.88,-0.0006255212677230837
902,LTH,LIFE TIME GROUP HOLDINGS INC,Consumer Discretionary,902,37.33,,962,37.44,-0.0029380341880341776
903,DFH,DREAM FINDERS HOMES INC CLASS A,Consumer Discretionary,903,14.44,,29,14.63,-0.012987012987013102
904,PRSU,PURSUIT ATTRACTIONS AND HOSPITALIT,Consumer Discretionary,904,50.91,,1050,50.79,0.002362669816893037
905,WTS,WATTS WATER TECHNOLOGIES INC CLASS,Industrials,905,350.0,,968,348.52,0.0042465281762884555
906,ESE,ESCO TECHNOLOGIES INC,Industrials,906,353.01,,988,351.5,0.004295874822190626
907,FBP,FIRST BANCORP,Financials,907,25.74,,434,25.675,0.0025316455696202667
908,AHRT,AH REALTY INC,Real Estate,908,6.75,,1206,6.75,0.0
909,NPO,ENPRO INC,Industrials,909,387.65,,1095,387.37,0.0007228231406664065
910,BHRB,BURKE HERBERT FINANCIAL SERVICES C,Financials,910,65.48,,723,65.78,-0.004560656734569735
911,USNA,USANA HEALTH SCIENCES INC,Consumer Staples,911,18.9,,844,18.9699,-0.003684784843357103
912,UNTY,UNITY BANCORP INC,Financials,912,55.45,,804,55.46,-0.00018031013342945101
913,VIR,VIR BIOTECHNOLOGY INC,Health Care,913,9.57,,979,9.615,-0.004680187207488307
914,UTI,UNIVERSAL TECHNICAL INSTITUTE INC,Consumer Discretionary,914,40.02,,533,40.07,-0.001247816321437445
915,BLZE,BACKBLAZE INC CLASS A,Information Technology,915,8.12,,728,8.0699,0.0062082553687157205
916,RHP,RYMAN HOSPITALITY PROPERTIES REIT,Real Estate,916,125.16,,960,125.9,-0.005877680698967547
917,BOOM,DMC GLOBAL INC,Energy,917,7.04,,820,6.955,0.012221423436376666
918,ACIW,ACI WORLDWIDE INC,Information Technology,918,42.92,,732,43.06,-0.0032512772875058493
919,PGY,PAGAYA TECHNOLOGIES LTD CLASS A,Information Technology,919,15.09,,238,15.12,-0.001984126984126977
920,CON,CONCENTRA GROUP HOLDINGS PARENT IN,Health Care,920,28.49,,984,28.59,-0.0034977264777894534
921,EXTR,EXTREME NETWORKS INC,Information Technology,921,31.85,,915,32.055,-0.006395258150054595
922,SHLS,SHOALS TECHNOLOGIES GROUP INC CLAS,Industrials,922,10.94,,992,11.035,-0.008608971454463155
923,LE,LAND END INC,Consumer Discretionary,923,11.21,,254,11.38,-0.01493848857644986
924,MPB,MID PENN BANCORP INC,Financials,924,33.41,,310,33.5,-0.0026865671641792543
925,CFFI,C AND F FINANCIAL CORP,Financials,925,75.73,,275,78.17,-0.031214020724062874
926,DHC,DIVERSIFIED HEALTHCARE TRUST,Real Estate,926,8.94,,734,8.89,0.0056242969628794715
927,STRZ,STARZ ENTERTAINMENT CORP,Communication,927,27.33,,681,27.42,-0.00328227571115991
928,PCVX,VAXCYTE INC,Health Care,928,52.11,,1058,51.685,0.008222888652413607
929,DCTH,DELCATH SYS INC,Health Care,929,11.51,,235,11.58,-0.006044905008635637
930,VABK,VIRGINIA NATIONAL BANKSHARES CORP,Financials,930,43.51,,530,44.55,-0.023344556677890038
931,WEST,WESTROCK COFFEE,Consumer Staples,931,9.05,,473,9.02,0.003325942350332678
932,BTSG,BRIGHTSPRING HEALTH SERVICES INC,Health Care,932,67.2,,735,67.275,-0.0011148272017837968
933,CLDT,CHATHAM LODGING TRUST REIT,Real Estate,933,13.37,,1319,13.45,-0.005947955390334547
934,DRH,DIAMONDROCK HOSPITALITY,Real Estate,934,12.25,,908,12.345,-0.007695423248278654
935,MYO,MYOMO INC,Health Care,935,1.25,,883,1.305,-0.04214559386973171
936,EEX,EMERALD HOLDING INC,Communication,936,5.03,,799,5.02,0.0019920318725101804
937,TTI,TETRA TECHNOLOGIES INC,Energy,937,10.34,,758,10.105,0.023255813953488413
938,XMTR,XOMETRY INC CLASS A,Industrials,938,91.56,,893,91.635,-0.0008184645604845109
939,IONQ,IONQ INC,Information Technology,939,58.32,,1351,61.29,-0.048458149779735615
940,AUPH,AURINIA PHARMACEUTICALS INC,Health Care,940,17.53,,311,17.515,0.0008564087924636254
941,URGN,UROGEN PHARMA LTD,Health Care,941,34.99,,704,34.895,0.002722453073506159
942,UPST,UPSTART HOLDINGS INC,Financials,942,31.32,,49,31.5,-0.005714285714285672
943,PRAA,PRA GROUP INC,Financials,943,15.86,,1344,15.675,0.01180223285486437
944,TH,TARGET HOSPITALITY CORP,Consumer Discretionary,944,20.14,,924,20.175,-0.0017348203221809744
945,KULR,KULR TECHNOLOGY GROUP INC,Industrials,945,3.99,,775,3.95,0.010126582278481067
946,GERN,GERON CORP,Health Care,946,1.34,,1189,1.365,-0.01831501831501825
947,KMTS,KESTRA MEDICAL TECHNOLOGIES LTD,Health Care,947,20.73,,1750,20.88,-0.007183908045976906
948,XOMA,XOMA ROYALTY CORP,Health Care,948,42.0,,846,42.06,-0.0014265335235378318
949,ANIP,ANI PHARMACEUTICALS INC,Health Care,949,80.58,,833,81.65,-0.013104715248009935
950,DNTH,DIANTHUS THERAPEUTICS INC,Health Care,950,87.37,,1696,86.45,0.010641989589358136
951,RLJ,RLJ LODGING TRUST REIT,Real Estate,951,11.36,,1097,11.45,-0.007860262008733576
952,AURA,AURA BIOSCIENCES INC,Health Care,952,6.95,,1786,6.73,0.0326894502228825
953,ALT,ALTIMMUNE INC,Health Care,953,2.93,,1792,2.915,0.005145797598627766
954,NAT,NORDIC AMERICAN TANKERS LTD,Energy,954,6.21,,117,6.185,0.004042037186742231
955,QDEL,QUIDELORTHO CORP,Health Care,955,12.37,,544,12.725,-0.027897838899803573
956,CAPR,CAPRICOR THERAPEUTICS INC,Health Care,956,29.34,,1422,29.8,-0.01543624161073831
957,IMVT,IMMUNOVANT INC,Health Care,957,38.1,,547,38.44,-0.008844953173777204
958,MIR,MIRION TECHNOLOGIES INC CLASS A,Information Technology,958,18.54,,950,18.69,-0.008025682182985716
959,ARDX,ARDELYX INC,Health Care,959,6.37,,1093,6.355,0.002360346184106854
960,HAE,HAEMONETICS CORP,Health Care,960,72.53,,1390,73.34,-0.011044450504499648
961,WTTR,SELECT WATER SOLUTIONS INC CLASS A,Energy,961,18.48,,1311,18.23,0.01371365880416886
962,APLE,APPLE HOSPITALITY REIT INC,Real Estate,962,16.61,,1034,16.74,-0.0077658303464754885
963,DHT,DHT HOLDINGS INC,Energy,963,19.77,,552,19.515,0.013066871637201993
964,CGON,CG ONCOLOGY INC,Health Care,964,66.25,,1384,65.305,0.014470561212770683
965,RGR,STURM RUGER INC,Consumer Discretionary,965,40.49,,730,40.75,-0.00638036809815945
966,FA,FIRST ADVANTAGE CORP,Industrials,966,16.13,,912,16.26,-0.007995079950799622
967,SRRK,SCHOLAR ROCK HOLDING CORP,Health Care,967,49.19,,989,49.58,-0.00786607503025416
968,ARCB,ARCBEST CORP,Industrials,968,145.6,,940,146.885,-0.008748340538516475
969,GATX,GATX CORP,Industrials,969,179.75,,1163,180.01,-0.0014443642019886793
970,CCSI,CONSENSUS CLOUD SOLUTIONS INC,Information Technology,970,33.17,,898,33.03,0.004238570996064173
971,APEI,AMERICAN PUBLIC EDUCATION INC,Consumer Discretionary,971,53.97,,1382,53.14,0.015619119307489715
972,PRA,PROASSURANCE CORP,Financials,972,24.54,,453,24.635,-0.0038563020093363987
973,PLGO,PELAGOS INSURANCE CAPITAL LTD,Financials,973,22.98,,838,23.07,-0.0039011703511053764
974,USLM,UNITED STATES LIME AND MINERALS IN,Materials,974,111.12,,1030,110.45,0.0060660932548664
975,CNO,CNO FINANCIAL GROUP INC,Financials,975,51.46,,974,51.22,0.004685669660289049
976,COOK,TRAEGER INC,Consumer Discretionary,976,67.47,,742,67.3,0.002526002971768193
977,BTDR,BITDEER TECHNOLOGIES GROUP CLASS A,Information Technology,977,17.43,,513,17.97,-0.03005008347245408
978,XENE,XENON PHARMACEUTICALS INC,Health Care,978,54.79,,1237,54.92,-0.002367079388201021
979,NKTX,NKARTA INC,Health Care,979,2.79,,1481,2.89,-0.03460207612456745
980,KIDS,ORTHOPEDIATRICS CORP,Health Care,980,18.16,,476,18.57,-0.0220786214324179
981,SLS,SELLAS LIFE SCIENCES GROUP INC,Health Care,981,8.53,,905,8.7069,-0.020317219676348586
982,KRO,KRONOS WORLDWIDE INC,Materials,982,6.8,,948,6.71,0.013412816691505292
983,STXS,STEREOTAXIS INC,Health Care,983,1.87,,1586,1.89,-0.01058201058201047
984,MRDN,MERIDIAN HOLDINGS INC,Communication,984,13.21,,66,13.16,0.0037993920972645423
985,BBIO,BRIDGEBIO PHARMA INC,Health Care,985,68.92,,1078,69.53,-0.008773191428160465
986,PLSE,PULSE BIOSCIENCES INC,Health Care,986,25.71,,866,25.835,-0.004838397522740512
987,SWX,SOUTHWEST GAS HOLDINGS INC,Utilities,987,88.55,,938,89.52,-0.010835567470956153
988,FCAP,FIRST CAPITAL INC,Financials,988,63.0,,983,62.5,0.008000000000000007
989,ALLO,ALLOGENE THERAPEUTICS INC,Health Care,989,2.1,,1581,2.125,-0.0117647058823529
990,SNDA,SONIDA SENIOR LIVING INC,Health Care,990,36.56,,1026,36.08,0.01330376940133049
991,OPRT,OPORTUN FINANCIAL CORP,Financials,991,5.4,,1493,5.365,0.006523765144454741
992,CTEV,CLARITEV CORP CLASS A,Health Care,992,28.44,,827,29.64,-0.04048582995951411
993,LMB,LIMBACH HOLDINGS INC,Industrials,993,81.76,,1378,81.645,0.0014085369587850671
994,SANA,SANA BIOTECHNOLOGY INC,Health Care,994,3.36,,1409,3.425,-0.01897810218978102
995,SLG,SL GREEN REALTY REIT CORP,Real Estate,995,49.57,,392,50.23,-0.013139558033047893
996,NSIT,INSIGHT ENTERPRISES INC,Information Technology,996,106.09,,941,106.225,-0.00127088726759228
997,JBIO,JADE BIOSCIENCES INC,Health Care,997,19.45,,1879,19.88,-0.021629778672032196
998,CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,998,43.33,,1288,43.62,-0.006648326455754194
999,CNXN,PC CONNECTION INC,Information Technology,999,69.29,,1007,70.1875,-0.012787177203917977
1000,BNED,BARNES AND NOBLE EDUCATION INC,Consumer Discretionary,1000,10.73,,502,10.83,-0.009233610341643494
1001,THRM,GENTHERM INC,Consumer Discretionary,1001,35.25,,471,35.22,0.0008517887563883608
1002,IRWD,IRONWOOD PHARMA INC CLASS A,Health Care,1002,3.82,,1198,3.815,0.001310615989515096
1003,TBI,TRUEBLUE INC,Industrials,1003,6.3,,1441,6.325,-0.0039525691699605625
1004,WKC,WORLD KINECT CORP,Energy,1004,31.68,,925,31.92,-0.007518796992481258
1005,LUCD,LUCID DIAGNOSTICS INC,Health Care,1005,1.03,,991,1.045,-0.014354066985645786
1006,JANX,JANUX THERAPEUTICS INC,Health Care,1006,14.34,,917,14.35,-0.0006968641114982743
1007,MDGL,MADRIGAL PHARMACEUTICALS INC,Health Care,1007,512.88,,1002,515.6,-0.005275407292474887
1008,NVTS,NAVITAS SEMICONDUCTOR CORP,Information Technology,1008,23.7,,824,23.95,-0.01043841336116913
1009,CLW,CLEARWATER PAPER CORP,Materials,1009,15.66,,358,15.65,0.0006389776357826893
1010,AIOT,POWERFLEET INC,Information Technology,1010,3.91,,522,4.025,-0.02857142857142858
1011,GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,1011,18.67,,998,18.605,0.003493684493415916
1012,BZH,BEAZER HOMES INC,Consumer Discretionary,1012,26.48,,741,27.05,-0.021072088724584104
1013,VVX,V2X INC,Industrials,1013,82.0,,1372,82.345,-0.004189689720080159
1014,MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,1014,23.11,,787,23.19,-0.0034497628288056026
1015,EVMN,EVOMMUNE INC,Health Care,1015,22.55,,1136,22.59,-0.0017706949977865927
1016,AFRI,FORAFRIC GLOBAL PLC,Consumer Staples,1016,9.95,,32,10.079,-0.012798888778648765
1017,PUBM,PUBMATIC INC CLASS A,Communication,1017,11.3,,1016,11.39,-0.007901668129938533
1018,GIII,G III APPAREL GROUP LTD,Consumer Discretionary,1018,34.15,,75,34.54,-0.011291256514186498
1019,RMNI,RIMINI STREET INC,Information Technology,1019,4.07,,583,4.065,0.0012300123001229846
1020,UIS,UNISYS CORP,Information Technology,1020,3.48,,1308,3.495,-0.0042918454935623185
1021,GENI,GENIUS SPORTS LTD,Consumer Discretionary,1021,5.94,,1356,6.055,-0.018992568125515974
1022,AMN,AMN HEALTHCARE INC,Health Care,1022,30.34,,1269,30.225,0.003804797353184508
1023,MXL,MAXLINEAR INC,Information Technology,1023,96.44,,1036,97.965,-0.015566784055530136
1024,SSTK,SHUTTERSTOCK INC,Communication,1024,15.71,,1183,16.145,-0.026943326107153887
1025,MRCY,MERCURY SYSTEMS INC,Industrials,1025,111.76,,541,111.47,0.002601596842199738
1026,SPNT,SIRIUSPOINT LTD,Financials,1026,22.79,,954,22.92,-0.00567190226876102
1027,KG,KESTREL GROUP LTD,Financials,1027,11.46,,234,11.515,-0.004776378636560996
1028,RDN,RADIAN GROUP INC,Financials,1028,35.11,,1261,34.92,0.005441008018327587
1029,RELY,REMITLY GLOBAL INC,Financials,1029,20.66,,986,20.8901,-0.011014786908631335
1030,OABI,OMNIAB INC,Health Care,1030,2.32,,896,2.295,0.01089324618736387
1031,PBI,PITNEY BOWES INC,Industrials,1031,17.14,,819,17.445,-0.01748351963313266
1032,NCMI,NATIONAL CINEMEDIA INC,Communication,1032,3.36,,548,3.445,-0.02467343976777936
1033,AAMI,ACADIAN ASSET MANAGEMENT INC,Financials,1033,73.89,,943,74.165,-0.0037079484932246443
1034,RYZ,RYERSON HOLDING CORP,Materials,1034,27.25,,1306,27.535,-0.010350463047031022
1035,VISN,VISTANCE NETWORKS INC,Information Technology,1035,12.88,,1000,12.905,-0.0019372336303756788
1036,QBTS,D WAVE QUANTUM INC,Information Technology,1036,24.47,,777,25.3997,-0.03660279452119519
1037,PD,PAGERDUTY INC,Information Technology,1037,8.24,,1300,8.295,-0.006630500301386344
1038,WMK,WEIS MARKETS INC,Consumer Staples,1038,78.13,,1196,78.08,0.0006403688524589946
1039,PVLA,PALVELLA THERAPEUTICS INC,Health Care,1039,118.84,,1117,119.96,-0.009336445481827216
1040,HASI,HA SUSTAINABLE INFRASTRUCTURE CAPI,Financials,1040,39.24,,1538,39.42,-0.004566210045662045
1041,GH,GUARDANT HEALTH INC,Health Care,1041,128.83,,124,128.945,-0.0008918531156693055
1042,AOUT,AMERICAN OUTDOOR BRANDS INC,Consumer Discretionary,1042,9.97,,625,9.765,0.020993343573988632
1043,INMB,INMUNE BIO INC,Health Care,1043,1.43,,1025,1.4009,0.02077236062531229
1044,APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Financials,1044,35.98,,1518,35.99,-0.0002778549597112212
1045,VNDA,VANDA PHARMACEUTICALS INC,Health Care,1045,6.0,,1643,6.05,-0.008264462809917328
1046,FTRE,FORTREA HOLDINGS INC,Health Care,1046,15.56,,1055,15.58,-0.0012836970474967568
1047,KELYA,KELLY SERVICES INC CLASS A,Industrials,1047,11.01,,1024,10.93,0.007319304666056681
1048,TRDA,ENTRADA THERAPEUTICS INC,Health Care,1048,7.07,,1031,7.0,0.010000000000000009
1049,GTX,GARRETT MOTION INC,Consumer Discretionary,1049,34.49,,1028,34.37,0.0034914169333721823
1050,VITL,VITAL FARMS INC,Consumer Staples,1050,10.08,,45,10.04,0.003984063745019917
1051,ZD,ZIFF DAVIS INC,Communication,1051,45.32,,791,45.63,-0.006793776024545339
1052,IDT,IDT CORP CLASS B,Communication,1052,52.28,,894,53.19,-0.01710847903741297
1053,KAI,KADANT INC,Industrials,1053,301.25,,1543,304.25,-0.009860312243221037
1054,KFY,KORN FERRY,Industrials,1054,67.77,,1293,68.85,-0.015686274509803866
1055,MTUS,METALLUS INC,Materials,1055,19.71,,1438,19.525,0.009475032010243467
1056,DJCO,DAILY JOURNAL CORP,Information Technology,1056,527.23,,683,522.7,0.008666539123780348
1057,AISP,AIRSHIP AI HOLDINGS INC CLASS A,Information Technology,1057,2.86,,703,2.915,-0.018867924528301994
1058,CPS,COOPER STANDARD HOLDINGS INC,Consumer Discretionary,1058,29.63,,714,29.505,0.004236570072869039
1059,ENTA,ENANTA PHARMACEUTICALS INC,Health Care,1059,13.37,,1475,13.32,0.0037537537537537524
1060,AII,AMERICAN INTEGRITY INSURANCE GROUP,Financials,1060,17.29,,1148,17.19,0.005817335660267542
1061,ANNX,ANNEXON INC,Health Care,1061,5.04,,1708,5.14,-0.01945525291828787
1062,CMDB,COSTAMARE BULKERS HOLDINGS LTD,Industrials,1062,17.38,,1156,17.355,0.0014405070584844193
1063,PRIM,PRIMORIS SERVICES CORP,Industrials,1063,108.34,,1666,105.91,0.022944009064300053
1064,SMR,NUSCALE POWER CORP CLASS A,Industrials,1064,11.24,,1224,11.78,-0.0458404074702885
1065,TMDX,TRANSMEDICS GROUP INC,Health Care,1065,75.51,,1047,75.45,0.0007952286282306709
1066,GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,1066,5.97,,128,5.995,-0.00417014178482078
1067,DORM,DORMAN PRODUCTS INC,Consumer Discretionary,1067,124.72,,1048,125.21,-0.003913425445251972
1068,SION,SIONNA THERAPEUTICS INC,Health Care,1068,38.83,,1268,39.77,-0.02363590646215752
1069,TOI,ONCOLOGY INSTITUTE INC,Health Care,1069,5.01,,34,5.045,-0.0069375619425173785
1070,CSTL,CASTLE BIOSCIENCES INC,Health Care,1070,21.2,,1090,21.07,0.006169909824394804
1071,AMCX,AMC GLOBAL MEDIA INC CLASS A,Communication,1071,9.35,,1004,9.31,0.004296455424274814
1072,NNE,NANO NUCLEAR ENERGY INC,Industrials,1072,25.64,,865,26.52,-0.03318250377073906
1073,SAH,SONIC AUTOMOTIVE INC CLASS A,Consumer Discretionary,1073,80.58,,1439,81.19,-0.007513240546865418
1074,SRTA,STRATA CRITICAL MEDICAL INC CLASS,Health Care,1074,5.75,,585,5.805,-0.009474590869939625
1075,KNTK,KINETIK HOLDINGS INC CLASS A,Energy,1075,47.01,,1617,47.39,-0.008018569318421709
1076,RVSB,RIVERVIEW BANCORP INC,Financials,1076,5.58,,655,5.64,-0.010638297872340385
1077,OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,1077,24.01,,1368,23.99,0.0008336807002919944
1078,ERII,ENERGY RECOVERY INC,Industrials,1078,8.9,,1015,8.95,-0.005586592178770777
1079,PANL,PANGAEA LOGISTICS SOLUTIONS LTD,Industrials,1079,7.5,,1703,7.54,-0.0053050397877983935
1080,KFRC,KFORCE INC,Industrials,1080,43.94,,1220,44.225,-0.006444318824194495
1081,SIGA,SIGA TECHNOLOGIES INC,Health Care,1081,4.33,,1639,4.395,-0.014789533560864543
1082,TRST,TRUSTCO BANK CORP,Financials,1082,52.815,,1018,52.595,0.0041829071204486645
1083,VYGR,VOYAGER THERAPEUTICS INC,Health Care,1083,3.72,,1099,3.805,-0.0223390275952694
1084,CARG,CARGURUS INC CLASS A,Communication,1084,30.08,,1096,30.395,-0.010363546635959953
1085,AVIR,ATEA PHARMACEUTICALS INC,Health Care,1085,4.39,,1094,4.4,-0.002272727272727426
1086,FLGT,FULGENT GENETICS INC,Health Care,1086,17.84,,1027,18.13,-0.015995587424158852
1087,AKBA,AKEBIA THERAPEUTICS INC,Health Care,1087,1.09,,1410,1.095,-0.004566210045662045
1088,CTKB,CYTEK BIOSCIENCES INC,Health Care,1088,3.86,,1404,3.895,-0.00898587933247752
