early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
272,IBM,IBM,SPX,Information Technology,45.78,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,43.81,43.01,10.3,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
273,NWSA,News Corp (Class A),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,45.66,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,53.25,44.9,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
274,TYL,Tyler Technologies,SPX,Information Technology,45.4,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,52.45,44.74,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
275,NWS,News Corp (Class B),NASDAQ+NASDAQ200+SPX,Communication Services,45.39,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,52.42,44.73,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
276,AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,45.15,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,71.33,55.02,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
277,NTAP,NetApp,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,44.52,72.0,confirmed_bullish_trend,25.0,bearish_proxy,34.96,41.24,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
278,GOOGL,Alphabet Inc. (Class A),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,44.4,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,49.43,44.14,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
279,GOOG,Alphabet Inc. (Class C),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,44.39,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,49.41,44.13,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
280,OKE,Oneok,SPX,Energy,43.98,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,49.67,44.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
281,EFX,Equifax,SPX,Industrials,43.8,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,47.62,43.77,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
282,GLW,Corning Inc.,SPX,Information Technology,43.52,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,37.68,41.79,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
283,CPRT,Copart,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,43.39,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,47.9,43.83,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
284,HUM,Humana,SPX,Health Care,43.3,72.0,confirmed_bullish_trend,17.75,fresh_bearish_cross_proxy,71.22,49.49,11.53,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_bearish_cross_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
285,NDAQ,"Nasdaq, Inc.",NASDAQ+NASDAQ500+SPX,Financials,43.27,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,47.53,43.76,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
286,PSX,Phillips 66,SPX,Energy,42.67,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,44.18,43.09,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
287,CF,CF Industries,SPX,Materials,42.46,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,43.54,42.96,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
288,TSLA,"Tesla, Inc.",NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,42.38,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,43.32,42.91,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
289,SJM,J.M. Smucker Company (The),SPX,Consumer Staples,42.16,35.0,mixed_sideways,25.0,bearish_proxy,60.98,47.45,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
290,CME,CME Group,NASDAQ+NASDAQ500+SPX,Financials,41.64,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,42.59,42.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
291,RL,Ralph Lauren Corporation,SPX,Consumer Discretionary,41.46,35.0,mixed_sideways,25.0,bearish_proxy,59.3,46.11,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
292,CAT,Caterpillar Inc.,SPX,Industrials,41.45,35.0,mixed_sideways,25.0,bearish_proxy,57.7,49.29,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
293,ROL,"Rollins, Inc.",SPX,Industrials,41.11,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,40.97,42.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
294,WSM,"Williams-Sonoma, Inc.",SPX,Consumer Discretionary,40.89,35.0,mixed_sideways,25.0,bearish_proxy,57.59,45.77,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
295,INTC,Intel,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,40.77,35.0,mixed_sideways,25.0,bearish_proxy,54.26,51.6,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
296,VMC,Vulcan Materials Company,SPX,Materials,40.7,35.0,mixed_sideways,25.0,bearish_proxy,57.0,45.65,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
297,KLAC,KLA Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,40.55,35.0,mixed_sideways,25.0,bearish_proxy,53.61,51.47,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
298,ISRG,Intuitive Surgical,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,40.53,15.0,bearish_transition,49.8,bullish_below_zero_proxy,53.85,49.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
299,UNH,UnitedHealth Group,SPX,Health Care,40.5,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,59.72,47.19,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
300,PG,Procter & Gamble,SPX,Consumer Staples,40.46,35.0,mixed_sideways,25.0,bearish_proxy,55.84,46.42,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
301,NCLH,Norwegian Cruise Line Holdings,SPX,Consumer Discretionary,40.24,35.0,mixed_sideways,25.0,bearish_proxy,55.61,45.37,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
302,CMCSA,Comcast,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,40.12,15.0,bearish_transition,49.8,bullish_below_zero_proxy,54.66,45.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
303,NOW,ServiceNow,SPX,Information Technology,39.97,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,36.01,41.45,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
304,NOC,Northrop Grumman,SPX,Industrials,39.94,15.0,bearish_transition,49.8,bullish_below_zero_proxy,54.09,45.07,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
305,GWW,W. W. Grainger,SPX,Industrials,39.93,35.0,mixed_sideways,25.0,bearish_proxy,54.69,45.19,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
306,KIM,Kimco Realty,SPX,Real Estate,39.91,35.0,mixed_sideways,25.0,bearish_proxy,54.61,45.17,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
307,LRCX,Lam Research,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,39.83,35.0,mixed_sideways,25.0,bearish_proxy,51.42,51.03,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
308,NEE,NextEra Energy,SPX,Utilities,39.79,15.0,bearish_transition,49.8,bullish_below_zero_proxy,53.2,45.89,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
309,REGN,Regeneron Pharmaceuticals,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,39.68,15.0,bearish_transition,49.8,bullish_below_zero_proxy,52.84,45.82,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
310,FTNT,Fortinet,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,39.64,72.0,confirmed_bullish_trend,22.75,bearish_proxy,61.73,46.6,13.15,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 2.8 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
311,DHI,D. R. Horton,SPX,Consumer Discretionary,39.55,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,57.33,45.72,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
312,SW,Smurfit Westrock,SPX,Materials,39.51,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,57.19,45.69,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
313,HRL,Hormel Foods,SPX,Consumer Staples,39.38,35.0,mixed_sideways,25.0,bearish_proxy,52.55,45.76,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
314,DRI,Darden Restaurants,SPX,Consumer Discretionary,39.22,35.0,mixed_sideways,25.0,bearish_proxy,52.51,44.75,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
315,FDXF,FedEx Freight,SPX,Industrials,39.14,35.0,mixed_sideways,25.0,bearish_proxy,52.29,44.71,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
316,WDAY,"Workday, Inc.",NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,39.12,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,33.42,40.93,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
317,MMM,3M,SPX,Industrials,39.11,35.0,mixed_sideways,25.0,bearish_proxy,52.2,44.69,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
318,PEP,PepsiCo,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,39.1,15.0,bearish_transition,49.8,bullish_below_zero_proxy,51.11,45.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
319,IEX,IDEX Corporation,SPX,Industrials,39.1,35.0,mixed_sideways,25.0,bearish_proxy,52.15,44.68,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
320,TPR,"Tapestry, Inc.",SPX,Consumer Discretionary,39.1,35.0,mixed_sideways,25.0,bearish_proxy,52.15,44.68,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
321,TSN,Tyson Foods,SPX,Consumer Staples,39.03,15.0,bearish_transition,49.8,bullish_below_zero_proxy,50.89,45.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
322,HUBB,Hubbell Incorporated,SPX,Industrials,38.99,35.0,mixed_sideways,25.0,bearish_proxy,51.81,44.61,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
323,TRGP,Targa Resources,SPX,Energy,38.96,35.0,mixed_sideways,25.0,bearish_proxy,51.73,44.6,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
324,OTIS,Otis Worldwide,SPX,Industrials,38.92,15.0,bearish_transition,49.8,bullish_below_zero_proxy,51.0,44.45,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
325,MCD,McDonald's,SPX,Consumer Discretionary,38.76,15.0,bearish_transition,49.8,bullish_below_zero_proxy,50.51,44.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
326,TSCO,Tractor Supply,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,38.75,15.0,bearish_transition,49.8,bullish_below_zero_proxy,50.51,44.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
327,CARR,Carrier Global,SPX,Industrials,38.62,35.0,mixed_sideways,25.0,bearish_proxy,50.72,44.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
328,IVZ,Invesco,SPX,Financials,38.61,35.0,mixed_sideways,25.0,bearish_proxy,50.69,44.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
329,EXR,Extra Space Storage,SPX,Real Estate,38.56,35.0,mixed_sideways,25.0,bearish_proxy,50.52,44.35,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
330,NDSN,Nordson Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,38.48,35.0,mixed_sideways,25.0,bearish_proxy,50.29,44.31,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
331,CHD,Church & Dwight,SPX,Consumer Staples,38.48,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,53.62,45.97,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
332,HLT,Hilton Worldwide,SPX,Consumer Discretionary,38.48,35.0,mixed_sideways,25.0,bearish_proxy,50.27,44.3,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
333,WMB,Williams Companies,SPX,Energy,38.42,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,53.89,45.03,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
334,FRT,Federal Realty Investment Trust,SPX,Real Estate,38.32,35.0,mixed_sideways,25.0,bearish_proxy,49.79,44.21,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
335,WAB,Wabtec,SPX,Industrials,38.32,35.0,mixed_sideways,25.0,bearish_proxy,48.22,47.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
336,URI,United Rentals,SPX,Industrials,38.25,35.0,mixed_sideways,25.0,bearish_proxy,49.57,44.16,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
337,CVNA,Carvana,SPX,Consumer Discretionary,38.23,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.91,44.03,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
338,EXE,Expand Energy,NASDAQ+NASDAQ200+NASDAQ500+SPX,Energy,38.2,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.84,44.02,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
339,DOV,Dover Corporation,SPX,Industrials,38.16,35.0,mixed_sideways,25.0,bearish_proxy,49.32,44.11,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
340,TGT,Target Corporation,SPX,Consumer Staples,38.15,35.0,mixed_sideways,25.0,bearish_proxy,48.82,45.01,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
341,HII,Huntington Ingalls Industries,SPX,Industrials,38.11,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.55,43.96,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
342,GILD,Gilead Sciences,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,38.09,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.03,44.86,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
343,CHTR,Charter Communications,NASDAQ+NASDAQ500+SPX,Communication Services,38.02,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.29,43.91,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
344,HST,Host Hotels & Resorts,NASDAQ+NASDAQ500+SPX,Real Estate,37.91,35.0,mixed_sideways,25.0,bearish_proxy,48.55,43.96,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
345,LHX,L3Harris,SPX,Industrials,37.87,15.0,bearish_transition,49.8,bullish_below_zero_proxy,47.82,43.81,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
346,MAR,Marriott International,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,37.82,35.0,mixed_sideways,25.0,bearish_proxy,48.28,43.91,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
347,VST,Vistra Corp.,SPX,Utilities,37.82,35.0,mixed_sideways,25.0,bearish_proxy,47.84,44.82,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
348,CCL,Carnival Corporation,SPX,Consumer Discretionary,37.75,35.0,mixed_sideways,25.0,bearish_proxy,48.08,43.87,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
349,ARE,Alexandria Real Estate Equities,SPX,Real Estate,37.72,35.0,mixed_sideways,25.0,bearish_proxy,47.98,43.85,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
350,CMI,Cummins,SPX,Industrials,37.7,35.0,mixed_sideways,25.0,bearish_proxy,46.33,47.02,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
351,RCL,Royal Caribbean Group,SPX,Consumer Discretionary,37.7,35.0,mixed_sideways,25.0,bearish_proxy,47.93,43.84,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
352,ICE,Intercontinental Exchange,SPX,Financials,37.66,15.0,bearish_transition,49.8,bullish_below_zero_proxy,47.18,43.69,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
353,PKG,Packaging Corporation of America,SPX,Materials,37.63,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,51.48,44.55,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
354,AZO,AutoZone,SPX,Consumer Discretionary,37.6,15.0,bearish_transition,49.8,bullish_below_zero_proxy,47.0,43.65,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
355,FIS,Fidelity National Information Services,SPX,Financials,37.56,15.0,bearish_transition,49.8,bullish_below_zero_proxy,46.89,43.63,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
356,AMZN,Amazon,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,37.52,15.0,bearish_transition,49.8,bullish_below_zero_proxy,46.75,43.6,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
357,CPAY,Corpay,SPX,Financials,37.51,35.0,mixed_sideways,25.0,bearish_proxy,47.36,43.72,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
358,DPZ,Domino's,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,37.37,15.0,bearish_transition,49.8,bullish_below_zero_proxy,46.32,43.51,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
359,HSY,Hershey Company (The),SPX,Consumer Staples,37.11,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.07,44.26,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
360,JBHT,J.B. Hunt,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,37.0,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,49.57,44.16,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
361,META,Meta Platforms,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,37.0,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.18,43.29,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
362,DXCM,Dexcom,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,36.7,35.0,mixed_sideways,25.0,bearish_proxy,42.84,47.32,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
363,PSKY,Paramount Skydance Corporation,NASDAQ+NASDAQ200+SPX,Communication Services,36.63,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.07,43.06,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
364,BSX,Boston Scientific,SPX,Health Care,36.59,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.89,47.13,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
365,EQT,EQT Corporation,SPX,Energy,36.48,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.61,42.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
366,Q,Qnity Electronics,SPX,Information Technology,36.44,35.0,mixed_sideways,25.0,bearish_proxy,41.13,48.98,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
367,TRMB,Trimble Inc.,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,36.41,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.41,42.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
368,ULTA,Ulta Beauty,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,36.26,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.93,42.84,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
