early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,LILAK,LIBERTY LATIN AMERICA LTD CLASS C,NASDAQ+RUSSELL2000,Communication,79.45,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,96.57,53.56,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
912,ALMR,ALAMAR BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,53.12,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,66.3,48.51,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
913,BPRN,PRINCETON BANCORP INC,NASDAQ+RUSSELL2000,Financials,53.12,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,69.93,48.24,11.59,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
914,BWB,BRIDGEWATER BANCSHARES INC,NASDAQ+RUSSELL2000,Financials,53.09,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,71.72,48.59,12.21,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
915,ICUI,ICU MEDICAL INC,NASDAQ+RUSSELL2000,Health Care,53.08,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,69.59,49.17,11.66,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
916,TRN,TRINITY INDUSTRIES INC,RUSSELL2000,Industrials,53.07,72.0,confirmed_bullish_trend,25.0,bearish_proxy,60.85,46.42,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
917,CELC,CELCUITY INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,53.05,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,75.18,50.29,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
918,ATEN,A10 NETWORKS INC,RUSSELL2000,Information Technology,53.03,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,71.95,48.64,12.34,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
919,QTWO,Q2 HOLDINGS INC,RUSSELL2000,Information Technology,52.97,82.0,early_transition,47.55,bullish_below_zero_proxy,67.65,47.78,10.98,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,EMA extension 2.2 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
920,RBCAA,REPUBLIC BANCORP INC CLASS A,NASDAQ+RUSSELL2000,Financials,52.93,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,65.46,47.34,10.3,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
921,PLGO,PELAGOS INSURANCE CAPITAL LTD,RUSSELL2000,Financials,52.91,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,72.37,48.72,12.6,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
922,NAVN,NAVAN INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,52.88,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,66.86,47.62,10.81,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.2 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
923,SANA,SANA BIOTECHNOLOGY INC,NASDAQ+RUSSELL2000,Health Care,52.85,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,68.2,48.89,11.43,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
924,EE,EXCELERATE ENERGY INC CLASS A,RUSSELL2000,Energy,52.83,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,72.8,48.81,12.82,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
925,RMBI,RICHMOND MUTUAL BANCORPORATION INC,NASDAQ+RUSSELL2000,Financials,52.76,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,65.66,47.38,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
926,JBTM,JBT MAREL CORP,RUSSELL2000,Industrials,52.76,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,67.53,47.76,11.15,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
927,NPB,NORTHPOINTE BANCSHARES INC,RUSSELL2000,Financials,52.76,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,65.68,47.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
928,RDVT,RED VIOLET INC,NASDAQ+RUSSELL2000,Information Technology,52.75,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,81.6,50.57,15.8,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.5 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
929,AMPH,AMPHASTAR PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,52.72,82.0,early_transition,20.0,fresh_bearish_cross_proxy,54.02,46.05,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
930,CERT,CERTARA INC,NASDAQ+RUSSELL2000,Health Care,52.7,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,68.61,48.97,11.72,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
931,MAGN,MAGNERA CORP,RUSSELL2000,Materials,52.7,72.0,confirmed_bullish_trend,25.0,bearish_proxy,59.73,46.2,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
932,CZNC,CITIZENS AND NORTHERN CORP,NASDAQ+RUSSELL2000,Financials,52.69,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,70.85,48.42,12.31,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
933,ONB,OLD NATIONAL BANCORP,NASDAQ+NASDAQ500+RUSSELL2000,Financials,52.69,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,65.09,47.27,10.42,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
934,PRVA,PRIVIA HEALTH GROUP INC,NASDAQ+RUSSELL2000,Health Care,52.68,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,87.29,52.71,17.9,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 4.0 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
935,AMSF,AMERISAFE INC,NASDAQ+RUSSELL2000,Financials,52.67,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,64.68,47.19,10.3,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
936,RELY,REMITLY GLOBAL INC,NASDAQ+NASDAQ500+RUSSELL2000,Financials,52.67,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,71.6,48.57,12.59,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
937,APLE,APPLE HOSPITALITY REIT INC,RUSSELL2000,Real Estate,52.66,72.0,confirmed_bullish_trend,25.0,bearish_proxy,59.61,46.17,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
938,IMNM,IMMUNOME INC,NASDAQ+RUSSELL2000,Health Care,52.64,82.0,early_transition,47.55,bullish_below_zero_proxy,70.02,49.25,12.24,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,EMA extension 2.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
939,UHT,UNIVERSAL HEALTH REALTY INCOME TRU,RUSSELL2000,Real Estate,52.64,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,66.94,47.64,11.08,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
940,PXED,PHOENIX EDUCATION PARTNERS INC,RUSSELL2000,Consumer Discretionary,52.62,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,66.48,47.55,10.94,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.2 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
941,ADUS,ADDUS HOMECARE CORP,NASDAQ+RUSSELL2000,Health Care,52.59,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,71.67,49.58,12.84,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
942,VMD,VIEMED HEALTHCARE INC,NASDAQ+RUSSELL2000,Health Care,52.56,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,83.49,51.95,16.77,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
943,WMK,WEIS MARKETS INC,RUSSELL2000,Consumer Staples,52.56,72.0,confirmed_bullish_trend,25.0,bearish_proxy,58.84,47.02,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
944,BSVN,BANK7 CORP,NASDAQ+RUSSELL2000,Financials,52.54,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,72.57,48.76,13.03,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.8 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
945,IVT,INVENTRUST PROPERTIES CORP,RUSSELL2000,Real Estate,52.53,72.0,confirmed_bullish_trend,25.0,bearish_proxy,59.23,46.1,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
946,PDM,PIEDMONT REALTY TRUST INC CLASS A,RUSSELL2000,Real Estate,52.53,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,64.98,47.25,10.54,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
947,PCB,PCB BANCORP,NASDAQ+RUSSELL2000,Financials,52.5,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,72.23,48.7,12.96,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
948,ACA,ARCOSA INC,RUSSELL2000,Industrials,52.48,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,75.1,49.27,13.93,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.0 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
949,ALKS,ALKERMES,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,52.47,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,80.25,51.3,15.79,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
950,MHO,M I HOMES INC,RUSSELL2000,Consumer Discretionary,52.39,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,64.55,47.16,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
951,DGICA,DONEGAL GROUP INC CLASS A,NASDAQ+RUSSELL2000,Financials,52.38,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,67.29,47.71,11.45,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
952,ESOA,ENERGY SERVICES OF AMERICA CORP,NASDAQ+RUSSELL2000,Energy,52.36,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,64.46,47.14,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
953,AX,AXOS FINANCIAL INC,RUSSELL2000,Financials,52.35,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,69.34,48.12,12.16,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.5 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
954,PSMT,PRICESMART INC,NASDAQ+RUSSELL2000,Consumer Staples,52.34,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,69.26,49.1,12.29,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
955,PECO,PHILLIPS EDISON AND COMPANY INC,NASDAQ+RUSSELL2000,Real Estate,52.32,72.0,confirmed_bullish_trend,25.0,bearish_proxy,58.58,45.97,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
956,BHRB,BURKE HERBERT FINANCIAL SERVICES C,NASDAQ+RUSSELL2000,Financials,52.27,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,64.19,47.09,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
957,TGTX,TG THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,52.27,72.0,confirmed_bullish_trend,22.75,bearish_proxy,91.68,53.59,10.56,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
958,FG,F&G ANNUITIES AND LIFE INC,RUSSELL2000,Financials,52.26,35.0,mixed_sideways,71.8,fresh_below_zero_cross_proxy,56.59,45.57,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
959,HRMY,HARMONY BIOSCIENCES HLDG INC,NASDAQ+RUSSELL2000,Health Care,52.25,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,67.02,48.65,11.64,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
960,GRBK,GREEN BRICK PARTNERS INC,RUSSELL2000,Consumer Discretionary,52.23,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,64.08,47.07,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
961,MRCY,MERCURY SYSTEMS INC,NASDAQ+NASDAQ500+RUSSELL2000,Industrials,52.2,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,65.92,47.43,11.18,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
962,BMI,BADGER METER INC,RUSSELL2000,Information Technology,52.19,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,63.34,46.92,10.34,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
963,ACT,ENACT HOLDINGS INC,NASDAQ+RUSSELL2000,Financials,52.18,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,62.42,46.73,10.04,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.0 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
964,MCY,MERCURY GENERAL CORP,RUSSELL2000,Financials,52.18,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,67.76,47.8,11.8,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.5 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
965,JBSS,JOHN B SANFILIPPO AND SON INC,NASDAQ+RUSSELL2000,Consumer Staples,52.17,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,70.88,49.43,12.99,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
