universe,date,ticker,name,sector,predicted_rank,score,price,next_date,next_return
SPX,2026-06-22,AMAT,Applied Materials,Information Technology,146,57.61,640.18,,
SPX,2026-06-20,WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,122,59.34,227.91,2026-06-22,-0.008117239261111853
SPX,2026-06-22,WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,147,57.59,226.06,,
SPX,2026-06-20,SW,Smurfit Westrock,Materials,10,66.94,45.39,2026-06-22,0.0
SPX,2026-06-22,SW,Smurfit Westrock,Materials,148,57.54,45.39,,
SPX,2026-06-20,CVS,CVS Health,Health Care,295,39.76,102.345,2026-06-22,-0.010210562313742733
SPX,2026-06-22,CVS,CVS Health,Health Care,149,57.45,101.3,,
SPX,2026-06-20,NI,NiSource,Utilities,143,56.83,47.74,2026-06-22,-0.0023041474654377225
SPX,2026-06-22,NI,NiSource,Utilities,150,57.24,47.63,,
SPX,2026-06-20,ETR,Entergy,Utilities,34,64.31,112.495,2026-06-22,-0.0026223387706120205
SPX,2026-06-22,ETR,Entergy,Utilities,151,57.13,112.2,,
SPX,2026-06-20,CDNS,Cadence Design Systems,Information Technology,271,40.72,383.37,2026-06-22,0.014789889662727873
SPX,2026-06-22,CDNS,Cadence Design Systems,Information Technology,152,55.82,389.04,,
SPX,2026-06-20,ON,ON Semiconductor,Information Technology,204,50.11,130.37,2026-06-22,0.009051162077164943
SPX,2026-06-22,ON,ON Semiconductor,Information Technology,153,55.76,131.55,,
SPX,2026-06-20,PANW,Palo Alto Networks,Information Technology,232,44.57,286.84,2026-06-22,-0.0015339562125226136
SPX,2026-06-22,PANW,Palo Alto Networks,Information Technology,154,55.51,286.4,,
SPX,2026-06-20,Q,Qnity Electronics,Information Technology,18,66.2,176.28,2026-06-22,-0.003630587701384247
SPX,2026-06-22,Q,Qnity Electronics,Information Technology,155,55.45,175.64,,
SPX,2026-06-20,DELL,Dell Technologies,Information Technology,8,67.22,421.55,2026-06-22,-0.006737041869292026
SPX,2026-06-22,DELL,Dell Technologies,Information Technology,156,55.15,418.71,,
SPX,2026-06-20,FTNT,Fortinet,Information Technology,149,55.86,144.46,2026-06-22,0.006437768240343145
SPX,2026-06-22,FTNT,Fortinet,Information Technology,157,55.0,145.39,,
SPX,2026-06-20,JBL,Jabil,Information Technology,234,44.38,374.125,2026-06-22,0.008326094219846425
SPX,2026-06-22,JBL,Jabil,Information Technology,158,54.9,377.24,,
SPX,2026-06-20,LUV,Southwest Airlines,Industrials,151,55.46,49.35,2026-06-22,-0.015805471124620052
SPX,2026-06-22,LUV,Southwest Airlines,Industrials,159,54.64,48.57,,
SPX,2026-06-20,ABBV,AbbVie,Health Care,255,41.6,231.5016,2026-06-22,-0.006443152012772235
SPX,2026-06-22,ABBV,AbbVie,Health Care,160,54.48,230.01,,
SPX,2026-06-20,HRL,Hormel Foods,Consumer Staples,150,55.56,24.325,2026-06-22,-0.008838643371017474
SPX,2026-06-22,HRL,Hormel Foods,Consumer Staples,161,54.26,24.11,,
SPX,2026-06-20,J,Jacobs Solutions,Industrials,52,63.23,119.87,2026-06-22,-0.00976057395511809
SPX,2026-06-22,J,Jacobs Solutions,Industrials,162,54.16,118.7,,
SPX,2026-06-20,VMC,Vulcan Materials Company,Materials,166,53.33,303.66,2026-06-22,0.002404004478693045
SPX,2026-06-22,VMC,Vulcan Materials Company,Materials,163,54.07,304.39,,
SPX,2026-06-20,DHR,Danaher Corporation,Health Care,155,54.89,178.565,2026-06-22,-0.0021000756027217404
SPX,2026-06-22,DHR,Danaher Corporation,Health Care,164,54.0,178.19,,
SPX,2026-06-20,MET,MetLife,Financials,273,40.68,87.38,2026-06-22,0.0020599679560540096
SPX,2026-06-22,MET,MetLife,Financials,165,53.76,87.56,,
SPX,2026-06-20,INCY,Incyte,Health Care,250,42.1,103.36,2026-06-22,0.0029024767801857365
SPX,2026-06-22,INCY,Incyte,Health Care,166,53.74,103.66,,
SPX,2026-06-20,CNC,Centene Corporation,Health Care,265,41.03,64.02,2026-06-22,-0.005310840362386715
SPX,2026-06-22,CNC,Centene Corporation,Health Care,167,53.74,63.68,,
SPX,2026-06-20,WST,West Pharmaceutical Services,Health Care,187,52.29,329.21,2026-06-22,0.001518787400139665
SPX,2026-06-22,WST,West Pharmaceutical Services,Health Care,168,53.56,329.71,,
SPX,2026-06-20,NTAP,NetApp,Information Technology,233,44.47,158.79,2026-06-22,-0.0030228603816360167
SPX,2026-06-22,NTAP,NetApp,Information Technology,169,53.55,158.31,,
SPX,2026-06-20,DAL,Delta Air Lines,Industrials,13,66.68,86.38,2026-06-22,-0.00532530678397769
SPX,2026-06-22,DAL,Delta Air Lines,Industrials,170,53.52,85.92,,
SPX,2026-06-20,PH,Parker Hannifin,Industrials,156,54.71,959.88,2026-06-22,0.002354460974288486
SPX,2026-06-22,PH,Parker Hannifin,Industrials,171,53.5,962.14,,
SPX,2026-06-20,WYNN,Wynn Resorts,Consumer Discretionary,26,65.56,103.915,2026-06-22,-0.002838858682577161
SPX,2026-06-22,WYNN,Wynn Resorts,Consumer Discretionary,172,53.44,103.62,,
SPX,2026-06-20,UPS,United Parcel Service,Industrials,244,42.85,107.68,2026-06-22,-0.004086181277860423
SPX,2026-06-22,UPS,United Parcel Service,Industrials,173,53.26,107.24,,
SPX,2026-06-20,DOV,Dover Corporation,Industrials,74,61.75,227.58,2026-06-22,0.007997187802091466
SPX,2026-06-22,DOV,Dover Corporation,Industrials,174,53.18,229.4,,
SPX,2026-06-20,FAST,Fastenal,Industrials,196,51.08,46.715,2026-06-22,-0.012736808305683578
SPX,2026-06-22,FAST,Fastenal,Industrials,175,53.11,46.12,,
SPX,2026-06-20,GE,GE Aerospace,Industrials,159,54.21,356.69,2026-06-22,-0.004401581204967919
SPX,2026-06-22,GE,GE Aerospace,Industrials,176,53.02,355.12,,
SPX,2026-06-20,CAH,Cardinal Health,Health Care,157,54.52,223.655,2026-06-22,-0.004091122487760113
SPX,2026-06-22,CAH,Cardinal Health,Health Care,177,52.98,222.74,,
SPX,2026-06-20,CAT,Caterpillar Inc.,Industrials,180,52.45,1019.1,2026-06-22,0.0031204003532527835
SPX,2026-06-22,CAT,Caterpillar Inc.,Industrials,178,52.96,1022.28,,
SPX,2026-06-20,CSCO,Cisco,Information Technology,314,38.98,121.84,2026-06-22,-0.002544320420223234
SPX,2026-06-22,CSCO,Cisco,Information Technology,179,52.8,121.53,,
SPX,2026-06-20,BXP,"BXP, Inc.",Real Estate,201,50.67,65.34,2026-06-22,-0.0065809611264158185
SPX,2026-06-22,BXP,"BXP, Inc.",Real Estate,180,52.8,64.91,,
SPX,2026-06-20,NXPI,NXP Semiconductors,Information Technology,178,52.53,321.675,2026-06-22,0.004865158933706315
SPX,2026-06-22,NXPI,NXP Semiconductors,Information Technology,181,52.64,323.24,,
SPX,2026-06-20,GS,Goldman Sachs,Financials,152,55.45,1105.835,2026-06-22,0.00048379731153369576
SPX,2026-06-22,GS,Goldman Sachs,Financials,182,52.51,1106.37,,
SPX,2026-06-20,AME,Ametek,Industrials,131,58.62,240.21,2026-06-22,0.0055784521876691695
SPX,2026-06-22,AME,Ametek,Industrials,183,52.37,241.55,,
SPX,2026-06-20,STT,State Street Corporation,Financials,80,61.46,172.15,2026-06-22,0.009061864652919027
SPX,2026-06-22,STT,State Street Corporation,Financials,184,52.2,173.71,,
SPX,2026-06-20,FFIV,"F5, Inc.",Information Technology,367,36.49,387.7,2026-06-22,0.009208150631931922
SPX,2026-06-22,FFIV,"F5, Inc.",Information Technology,185,52.01,391.27,,
SPX,2026-06-20,AXP,American Express,Financials,185,52.42,337.87,2026-06-22,0.0005919436469647987
SPX,2026-06-22,AXP,American Express,Financials,186,51.97,338.07,,
SPX,2026-06-20,ALGN,Align Technology,Health Care,57,63.0,176.82,2026-06-22,-0.017305734645402082
SPX,2026-06-22,ALGN,Align Technology,Health Care,187,51.86,173.76,,
SPX,2026-06-20,UNH,UnitedHealth Group,Health Care,291,40.01,407.96,2026-06-22,-0.0031375625061279555
SPX,2026-06-22,UNH,UnitedHealth Group,Health Care,188,51.79,406.68,,
SPX,2026-06-20,QCOM,Qualcomm,Information Technology,205,49.93,227.0028,2026-06-22,-0.022479017879955654
SPX,2026-06-22,QCOM,Qualcomm,Information Technology,189,51.72,221.9,,
SPX,2026-06-20,IBKR,Interactive Brokers,Financials,199,50.98,96.78,2026-06-22,0.00041330853482124397
SPX,2026-06-22,IBKR,Interactive Brokers,Financials,190,51.71,96.82,,
SPX,2026-06-20,EXPD,Expeditors International,Industrials,267,40.99,163.93,2026-06-22,-0.004758128469468659
SPX,2026-06-22,EXPD,Expeditors International,Industrials,191,51.64,163.15,,
SPX,2026-06-20,AFL,Aflac,Financials,341,37.85,116.64,2026-06-22,-0.0007716049382716639
SPX,2026-06-22,AFL,Aflac,Financials,192,51.63,116.55,,
SPX,2026-06-20,MS,Morgan Stanley,Financials,164,53.4,227.94,2026-06-22,-0.0037290515047819772
SPX,2026-06-22,MS,Morgan Stanley,Financials,193,51.56,227.09,,
SPX,2026-06-20,INTC,Intel,Information Technology,128,59.04,140.33,2026-06-22,0.004346896600869288
SPX,2026-06-22,INTC,Intel,Information Technology,194,51.46,140.94,,
SPX,2026-06-20,HUBB,Hubbell Incorporated,Industrials,188,52.28,534.48,2026-06-22,0.009186499027091788
SPX,2026-06-22,HUBB,Hubbell Incorporated,Industrials,195,51.4,539.39,,
SPX,2026-06-20,JPM,JPMorgan Chase,Financials,35,64.14,331.906144,2026-06-22,-0.001283929230306624
SPX,2026-06-22,JPM,JPMorgan Chase,Financials,196,51.38,331.48,,
SPX,2026-06-20,CFG,Citizens Financial Group,Financials,48,63.54,68.15,2026-06-22,-0.0023477622890684113
SPX,2026-06-22,CFG,Citizens Financial Group,Financials,197,51.33,67.99,,
SPX,2026-06-20,BAC,Bank of America,Financials,165,53.34,57.395,2026-06-22,-0.00043557801202209756
SPX,2026-06-22,BAC,Bank of America,Financials,198,51.29,57.37,,
SPX,2026-06-20,BEN,Franklin Resources,Financials,95,60.84,34.045,2026-06-22,-0.0033778822147159104
SPX,2026-06-22,BEN,Franklin Resources,Financials,199,51.25,33.93,,
SPX,2026-06-20,CLX,Clorox,Consumer Staples,49,63.52,92.125,2026-06-22,-0.01655359565807335
SPX,2026-06-22,CLX,Clorox,Consumer Staples,200,51.23,90.6,,
SPX,2026-06-20,TROW,T. Rowe Price,Financials,76,61.67,108.5275,2026-06-22,-0.0049526617677547735
SPX,2026-06-22,TROW,T. Rowe Price,Financials,201,51.14,107.99,,
SPX,2026-06-20,HLT,Hilton Worldwide,Consumer Discretionary,53,63.21,342.98,2026-06-22,-0.00014578109510765547
SPX,2026-06-22,HLT,Hilton Worldwide,Consumer Discretionary,202,51.02,342.93,,
SPX,2026-06-20,C,Citigroup,Financials,163,53.48,145.43,2026-06-22,0.001650278484494061
SPX,2026-06-22,C,Citigroup,Financials,203,51.01,145.67,,
SPX,2026-06-20,SWKS,Skyworks Solutions,Information Technology,357,37.27,77.33,2026-06-22,-0.01487133066080426
SPX,2026-06-22,SWKS,Skyworks Solutions,Information Technology,204,50.95,76.18,,
SPX,2026-06-20,PG,Procter & Gamble,Consumer Staples,75,61.73,148.72,2026-06-22,-0.006993006993006978
SPX,2026-06-22,PG,Procter & Gamble,Consumer Staples,205,50.8,147.68,,
SPX,2026-06-20,EA,Electronic Arts,Communication Services,226,45.67,202.92,2026-06-22,0.0002464025231618816
SPX,2026-06-22,EA,Electronic Arts,Communication Services,206,50.45,202.97,,
SPX,2026-06-20,DVA,DaVita,Health Care,191,51.49,212.59,2026-06-22,-0.013688320240839102
SPX,2026-06-22,DVA,DaVita,Health Care,207,50.34,209.68,,
SPX,2026-06-20,HSIC,Henry Schein,Health Care,46,63.62,79.25,2026-06-22,-0.007318611987381707
SPX,2026-06-22,HSIC,Henry Schein,Health Care,208,50.29,78.67,,
SPX,2026-06-20,GL,Globe Life,Financials,229,44.82,172.75,2026-06-22,-0.0040520984081041656
SPX,2026-06-22,GL,Globe Life,Financials,209,50.19,172.05,,
SPX,2026-06-20,TRGP,Targa Resources,Energy,358,37.15,262.905,2026-06-22,0.0061048667769727505
SPX,2026-06-22,TRGP,Targa Resources,Energy,210,50.11,264.51,,
SPX,2026-06-20,CHRW,C.H. Robinson,Industrials,268,40.94,189.5025,2026-06-22,-0.012836242265933162
SPX,2026-06-22,CHRW,C.H. Robinson,Industrials,211,50.1,187.07,,
SPX,2026-06-20,TGT,Target Corporation,Consumer Staples,84,61.27,129.64,2026-06-22,0.0006942301758716685
SPX,2026-06-22,TGT,Target Corporation,Consumer Staples,212,49.98,129.73,,
SPX,2026-06-20,GD,General Dynamics,Industrials,219,47.84,343.59,2026-06-22,-0.0006694024855203873
SPX,2026-06-22,GD,General Dynamics,Industrials,213,49.9,343.36,,
SPX,2026-06-20,PFG,Principal Financial Group,Financials,214,48.45,111.295,2026-06-22,-0.0005840334246821621
SPX,2026-06-22,PFG,Principal Financial Group,Financials,214,49.79,111.23,,
SPX,2026-06-20,DOC,Healthpeak Properties,Real Estate,322,38.76,19.965,2026-06-22,0.0007513148009015147
SPX,2026-06-22,DOC,Healthpeak Properties,Real Estate,215,49.7,19.98,,
SPX,2026-06-20,GEV,GE Vernova,Industrials,153,55.33,1122.3474,2026-06-22,0.004671102726303555
SPX,2026-06-22,GEV,GE Vernova,Industrials,216,49.23,1127.59,,
SPX,2026-06-20,TJX,TJX Companies,Consumer Discretionary,177,52.59,164.715,2026-06-22,-0.00330874540873638
SPX,2026-06-22,TJX,TJX Companies,Consumer Discretionary,217,49.12,164.17,,
SPX,2026-06-20,KMB,Kimberly-Clark,Consumer Staples,85,61.23,101.85,2026-06-22,-0.013254786450662692
SPX,2026-06-22,KMB,Kimberly-Clark,Consumer Staples,218,49.02,100.5,,
SPX,2026-06-20,PNW,Pinnacle West Capital,Utilities,208,49.61,103.37,2026-06-22,-0.009093547450904516
SPX,2026-06-22,PNW,Pinnacle West Capital,Utilities,219,48.99,102.43,,
SPX,2026-06-20,AES,AES Corporation,Utilities,306,39.36,14.655,2026-06-22,-0.0003411804844761779
SPX,2026-06-22,AES,AES Corporation,Utilities,220,48.93,14.65,,
SPX,2026-06-20,KMI,Kinder Morgan,Energy,439,30.1,32.115,2026-06-22,0.00420364315740307
SPX,2026-06-22,KMI,Kinder Morgan,Energy,221,48.79,32.25,,
SPX,2026-06-20,MGM,MGM Resorts,Consumer Discretionary,210,49.53,46.58,2026-06-22,-0.0002146844139114812
SPX,2026-06-22,MGM,MGM Resorts,Consumer Discretionary,222,48.78,46.57,,
SPX,2026-06-20,KVUE,Kenvue,Consumer Staples,88,60.95,18.035,2026-06-22,-0.009703354588300517
SPX,2026-06-22,KVUE,Kenvue,Consumer Staples,223,48.63,17.86,,
SPX,2026-06-20,SYY,Sysco,Consumer Staples,69,61.94,78.385,2026-06-22,-0.005166804873381392
SPX,2026-06-22,SYY,Sysco,Consumer Staples,224,48.59,77.98,,
SPX,2026-06-20,CL,Colgate-Palmolive,Consumer Staples,213,48.7,89.59,2026-06-22,-0.010269003236968444
SPX,2026-06-22,CL,Colgate-Palmolive,Consumer Staples,225,48.35,88.67,,
SPX,2026-06-20,IFF,International Flavors & Fragrances,Materials,103,60.57,76.44,2026-06-22,-0.0064102564102563875
SPX,2026-06-22,IFF,International Flavors & Fragrances,Materials,226,48.22,75.95,,
SPX,2026-06-20,CB,Chubb Limited,Financials,215,48.18,326.45,2026-06-22,-0.0038290703017307415
SPX,2026-06-22,CB,Chubb Limited,Financials,227,48.12,325.2,,
SPX,2026-06-20,AEP,American Electric Power,Utilities,277,40.61,130.0,2026-06-22,0.002307692307692344
SPX,2026-06-22,AEP,American Electric Power,Utilities,228,48.07,130.3,,
SPX,2026-06-20,DLR,Digital Realty,Real Estate,223,46.97,195.87,2026-06-22,-0.0016847909327616373
SPX,2026-06-22,DLR,Digital Realty,Real Estate,229,47.48,195.54,,
SPX,2026-06-20,WRB,W. R. Berkley Corporation,Financials,220,47.82,67.22,2026-06-22,-0.0011901219875036784
SPX,2026-06-22,WRB,W. R. Berkley Corporation,Financials,230,46.82,67.14,,
SPX,2026-06-20,DIS,Walt Disney Company (The),Communication Services,230,44.69,102.37,2026-06-22,0.0007814789489108964
SPX,2026-06-22,DIS,Walt Disney Company (The),Communication Services,231,46.68,102.45,,
SPX,2026-06-20,EME,Emcor,Industrials,290,40.06,857.27,2026-06-22,0.013542991122983405
SPX,2026-06-22,EME,Emcor,Industrials,232,46.5,868.88,,
SPX,2026-06-20,GRMN,Garmin,Consumer Discretionary,443,29.85,235.87,2026-06-22,0.00199262305507264
SPX,2026-06-22,GRMN,Garmin,Consumer Discretionary,233,46.33,236.34,,
SPX,2026-06-20,CASY,Casey's,Consumer Staples,217,48.05,834.47,2026-06-22,-0.0033554232027515063
SPX,2026-06-22,CASY,Casey's,Consumer Staples,234,46.24,831.67,,
SPX,2026-06-20,CTVA,Corteva,Materials,383,35.08,78.585,2026-06-22,0.00349939555894907
SPX,2026-06-22,CTVA,Corteva,Materials,235,46.13,78.86,,
SPX,2026-06-20,AMD,Advanced Micro Devices,Information Technology,140,57.12,545.985,2026-06-22,0.010339111880363072
SPX,2026-06-22,AMD,Advanced Micro Devices,Information Technology,236,45.58,551.63,,
SPX,2026-06-20,CDW,CDW Corporation,Information Technology,216,48.16,126.15,2026-06-22,-0.020451843043995388
SPX,2026-06-22,CDW,CDW Corporation,Information Technology,237,45.35,123.57,,
SPX,2026-06-20,APTV,Aptiv,Consumer Discretionary,224,46.89,64.175,2026-06-22,-0.009427347097779482
SPX,2026-06-22,APTV,Aptiv,Consumer Discretionary,238,45.33,63.57,,
SPX,2026-06-20,WMB,Williams Companies,Energy,221,47.34,75.435,2026-06-22,-0.006429376284218247
SPX,2026-06-22,WMB,Williams Companies,Energy,239,45.01,74.95,,
SPX,2026-06-20,AIG,American International Group,Financials,353,37.34,76.39,2026-06-22,-0.00026181437360905946
SPX,2026-06-22,AIG,American International Group,Financials,240,44.9,76.37,,
SPX,2026-06-20,URI,United Rentals,Industrials,154,55.11,1086.99,2026-06-22,0.00523463877312591
SPX,2026-06-22,URI,United Rentals,Industrials,241,44.83,1092.68,,
SPX,2026-06-20,XEL,Xcel Energy,Utilities,400,32.4,78.695,2026-06-22,0.001461338077387575
SPX,2026-06-22,XEL,Xcel Energy,Utilities,242,44.78,78.81,,
SPX,2026-06-20,EG,Everest Group,Financials,344,37.67,338.93,2026-06-22,0.0010916708464874247
SPX,2026-06-22,EG,Everest Group,Financials,243,44.68,339.3,,
SPX,2026-06-20,NUE,Nucor,Materials,261,41.14,243.02,2026-06-22,0.007859435437412632
SPX,2026-06-22,NUE,Nucor,Materials,244,44.5,244.93,,
SPX,2026-06-20,IBM,IBM,Information Technology,241,43.08,246.83,2026-06-22,0.021836891787870183
SPX,2026-06-22,IBM,IBM,Information Technology,245,44.38,252.22,,
SPX,2026-06-20,WELL,Welltower,Real Estate,324,38.67,211.93,2026-06-22,-0.0022648987873354898
SPX,2026-06-22,WELL,Welltower,Real Estate,246,44.26,211.45,,
SPX,2026-06-20,STLD,Steel Dynamics,Materials,239,43.5,251.07,2026-06-22,-0.0003584657665193225
SPX,2026-06-22,STLD,Steel Dynamics,Materials,247,44.11,250.98,,
SPX,2026-06-20,HPQ,HP Inc.,Information Technology,276,40.62,23.905,2026-06-22,-0.015268772223384297
SPX,2026-06-22,HPQ,HP Inc.,Information Technology,248,43.83,23.54,,
SPX,2026-06-20,CRL,Charles River Laboratories,Health Care,6,68.09,181.565,2026-06-22,-2.7538347148414744e-05
SPX,2026-06-22,CRL,Charles River Laboratories,Health Care,249,43.58,181.56,,
SPX,2026-06-20,A,Agilent Technologies,Health Care,237,43.67,126.85,2026-06-22,-0.002837997635001921
SPX,2026-06-22,A,Agilent Technologies,Health Care,250,43.35,126.49,,
SPX,2026-06-20,EL,Estée Lauder Companies (The),Consumer Staples,283,40.43,85.67,2026-06-22,-0.01330687521886309
SPX,2026-06-22,EL,Estée Lauder Companies (The),Consumer Staples,251,43.21,84.53,,
SPX,2026-06-20,MTD,Mettler Toledo,Health Care,256,41.48,1153.46,2026-06-22,0.009198411735127365
SPX,2026-06-22,MTD,Mettler Toledo,Health Care,252,43.19,1164.07,,
SPX,2026-06-20,GM,General Motors,Consumer Discretionary,242,42.94,80.99,2026-06-22,-0.006914433880725879
SPX,2026-06-22,GM,General Motors,Consumer Discretionary,253,43.1,80.43,,
SPX,2026-06-20,DECK,Deckers Brands,Consumer Discretionary,238,43.6,105.96,2026-06-22,-0.0036806342015854865
SPX,2026-06-22,DECK,Deckers Brands,Consumer Discretionary,254,42.87,105.57,,
SPX,2026-06-20,CVNA,Carvana,Consumer Discretionary,454,29.12,68.365,2026-06-22,-0.024793388429751984
SPX,2026-06-22,CVNA,Carvana,Consumer Discretionary,255,42.52,66.67,,
SPX,2026-06-20,KDP,Keurig Dr Pepper,Consumer Staples,254,41.79,30.905,2026-06-22,-0.0011325028312570984
SPX,2026-06-22,KDP,Keurig Dr Pepper,Consumer Staples,256,42.42,30.87,,
SPX,2026-06-20,F,Ford Motor Company,Consumer Discretionary,251,41.96,14.12,2026-06-22,-0.0007082152974504652
SPX,2026-06-22,F,Ford Motor Company,Consumer Discretionary,257,42.34,14.11,,
SPX,2026-06-20,AOS,A. O. Smith,Industrials,285,40.38,58.05,2026-06-22,0.01102497846683903
SPX,2026-06-22,AOS,A. O. Smith,Industrials,258,42.27,58.69,,
SPX,2026-06-20,SBUX,Starbucks,Consumer Discretionary,240,43.2,100.885,2026-06-22,-0.007285523120384552
SPX,2026-06-22,SBUX,Starbucks,Consumer Discretionary,259,42.14,100.15,,
SPX,2026-06-20,ROP,Roper Technologies,Information Technology,361,36.98,325.8,2026-06-22,-0.002179251074278854
SPX,2026-06-22,ROP,Roper Technologies,Information Technology,260,41.79,325.09,,
SPX,2026-06-20,FDX,FedEx,Industrials,243,42.91,328.32,2026-06-22,0.001401072124756375
SPX,2026-06-22,FDX,FedEx,Industrials,261,41.67,328.78,,
SPX,2026-06-20,LLY,Lilly (Eli),Health Care,235,44.27,1107.77,2026-06-22,-0.00513644529099011
SPX,2026-06-22,LLY,Lilly (Eli),Health Care,262,41.65,1102.08,,
SPX,2026-06-20,TFC,Truist Financial,Financials,257,41.32,48.855,2026-06-22,-0.001944529730836142
SPX,2026-06-22,TFC,Truist Financial,Financials,263,41.46,48.76,,
SPX,2026-06-20,HST,Host Hotels & Resorts,Real Estate,169,53.21,25.235,2026-06-22,-0.004160887656033285
SPX,2026-06-22,HST,Host Hotels & Resorts,Real Estate,264,41.36,25.13,,
SPX,2026-06-20,ED,Consolidated Edison,Utilities,364,36.73,107.39,2026-06-22,-0.004376571375360849
SPX,2026-06-22,ED,Consolidated Edison,Utilities,265,41.29,106.92,,
SPX,2026-06-20,MNST,Monster Beverage,Consumer Staples,278,40.61,92.7583,2026-06-22,0.0028213108692158873
SPX,2026-06-22,MNST,Monster Beverage,Consumer Staples,266,41.28,93.02,,
SPX,2026-06-20,XYL,Xylem Inc.,Industrials,301,39.5,111.85,2026-06-22,-0.0007152436298614173
SPX,2026-06-22,XYL,Xylem Inc.,Industrials,267,41.22,111.77,,
SPX,2026-06-20,COR,Cencora,Health Care,259,41.22,271.6,2026-06-22,-0.001178203240059128
SPX,2026-06-22,COR,Cencora,Health Care,268,41.1,271.28,,
SPX,2026-06-20,JBHT,J.B. Hunt,Industrials,275,40.66,275.93,2026-06-22,-0.008879063530605524
